customer_id,country,region,Profession ,,,,
1205444,Benin,Atlantique,Tehnician,,,,
1313450,Benin,Collines,Tehnician,,,,
1303480,Benin,Donga,Driver,,,,
1715431,Benin,Atlantique,Nurse,,,,
2032433,Benin,Atlantique,Statistian,,,,
1753887,Benin,Atlantique,Driver,,,,
1407139,Benin,Plateau,Tehnician,,,,
1304921,Benin,Oueme,Nurse,,,,
1625477,Benin,Atlantique,Nurse,,,,
1448702,Benin,Plateau,Security agent,,,,
1867254,Benin,Oueme,Driver,,,,
1773756,Benin,Oueme,Ingenieur,,,,
1213261,Benin,Oueme,Doctor,,,,
1906461,Benin,Donga,Teacher,,,,
1814264,Benin,Borgou,Teacher,,,,
1717002,Benin,Mono,Ingenieur,,,,
1202328,Benin,Collines,Driver,,,,
1587234,Benin,Oueme,Doctor,,,,
1288620,Benin,Atlantique,Statistian,,,,
1290141,Benin,Oueme,Tehnician,,,,
1258086,Benin,Alibori,Tehnician,,,,
1206528,Benin,Atlantique,Ingenieur,,,,
1615528,Benin,Atlantique,Teacher,,,,
1973299,Benin,Atacora,Doctor,,,,
1856114,Benin,Atlantique,Tehnician,,,,
1504364,Benin,Alibori,Driver,,,,
1786211,Benin,Atacora,Statistian,,,,
1103460,Benin,Atlantique,Ingenieur,,,,
1832646,Benin,Oueme,Farmer,,,,
1664501,Benin,Oueme,Security agent,,,,
1248240,Benin,Collines,Driver,,,,
1878986,Benin,Atlantique,Doctor,,,,
1985844,Benin,Donga,Security agent,,,,
1697633,Benin,Zou,Nurse,,,,
1202746,Benin,Oueme,Cmmercial,,,,
2006871,Benin,Mono,Teacher,,,,
1887149,Benin,Atlantique,Cmmercial,,,,
1905813,Benin,Borgou,Cmmercial,,,,
1539563,Benin,Atacora,Tehnician,,,,
1204535,Benin,Oueme,Statistian,,,,
1984620,Benin,Collines,Statistian,,,,
954457,Benin,Atlantique,Ingenieur,,,,
1155077,Benin,Couffo,Nurse,,,,
1309422,Benin,Mono,Statistian,,,,
1647243,Benin,Oueme,Cmmercial,,,,
1580078,Benin,Oueme,Tehnician,,,,
1840771,Benin,Collines,Nurse,,,,
1166409,Benin,Atlantique,Tehnician,,,,
1349174,Benin,Collines,Nurse,,,,
1981977,Benin,Alibori,Nurse,,,,
1754937,Benin,Plateau,Farmer,,,,
1314639,Benin,Atlantique,Ingenieur,,,,
1927104,Benin,Borgou,Driver,,,,
1631856,Benin,Zou,Statistian,,,,
1974914,Benin,Atlantique,Statistian,,,,
1318006,Benin,Donga,Teacher,,,,
1061266,Benin,Oueme,Nurse,,,,
1798542,Benin,Couffo,Doctor,,,,
1029030,Benin,Oueme,Doctor,,,,
1473261,Benin,Borgou,Farmer,,,,
1201436,Benin,Oueme,Security agent,,,,
1763500,Benin,Oueme,Ingenieur,,,,
1372649,Benin,Oueme,Nurse,,,,
1503798,Benin,Collines,Cmmercial,,,,
1329244,Benin,Plateau,Tehnician,,,,
1320817,Benin,Collines,Driver,,,,
1430847,Benin,Borgou,Security agent,,,,
1799634,Benin,Donga,Cmmercial,,,,
1702907,Benin,Collines,Nurse,,,,
1074040,Benin,Mono,Teacher,,,,
1543516,Benin,Borgou,Farmer,,,,
1538884,Benin,Borgou,Doctor,,,,
969175,Benin,Atlantique,Security agent,,,,
1841703,Benin,Mono,Statistian,,,,
960817,Benin,Zou,Farmer,,,,
1325273,Benin,Mono,Nurse,,,,
1312820,Benin,Borgou,Security agent,,,,
1789045,Benin,Collines,Cmmercial,,,,
1861512,Benin,Oueme,Ingenieur,,,,
1672621,Benin,Oueme,Nurse,,,,
1517152,Benin,Borgou,Cmmercial,,,,
1265912,Benin,Borgou,Driver,,,,
1440487,Benin,Donga,Nurse,,,,
1493351,Benin,Littoral,Farmer,,,,
1280301,Benin,Oueme,Security agent,,,,
1297618,Benin,Mono,Ingenieur,,,,
1208483,Benin,Alibori,Tehnician,,,,
1676379,Benin,Oueme,Statistian,,,,
1290112,Benin,Donga,Teacher,,,,
1315505,Benin,Collines,Farmer,,,,
1255551,Benin,Plateau,Teacher,,,,
1594963,Benin,Collines,Cmmercial,,,,
1931459,Benin,Couffo,Farmer,,,,
1368653,Benin,Collines,Tehnician,,,,
1718754,Benin,Oueme,Statistian,,,,
1128042,Benin,Atlantique,Farmer,,,,
2014529,Benin,Plateau,Cmmercial,,,,
1149643,Benin,Alibori,Teacher,,,,
1818421,Benin,Mono,Security agent,,,,
1281171,Benin,Atlantique,Statistian,,,,
1765360,Benin,Oueme,Farmer,,,,
1562643,Benin,Atlantique,Teacher,,,,
1609577,Benin,Mono,Cmmercial,,,,
1928659,Benin,Couffo,Statistian,,,,
1203832,Benin,Atlantique,Nurse,,,,
1817742,Benin,Atacora,Cmmercial,,,,
1003444,Benin,Oueme,Driver,,,,
1795147,Benin,Donga,Farmer,,,,
1289709,Benin,Atlantique,Statistian,,,,
1929099,Benin,Plateau,Driver,,,,
1137556,Benin,Mono,Driver,,,,
1855811,Benin,Oueme,Nurse,,,,
2037206,Benin,Oueme,Teacher,,,,
1814321,Benin,Borgou,Nurse,,,,
1852842,Benin,Zou,Nurse,,,,
1321345,Benin,Atlantique,Tehnician,,,,
1549325,Benin,Littoral,Teacher,,,,
1199189,Benin,Collines,Driver,,,,
1320896,Benin,Atlantique,Security agent,,,,
1345302,Benin,Atlantique,Nurse,,,,
1579067,Benin,Oueme,Driver,,,,
1820703,Benin,Oueme,Farmer,,,,
1303862,Benin,Collines,Ingenieur,,,,
1913892,Benin,Atlantique,Driver,,,,
1290993,Benin,Borgou,Security agent,,,,
1756121,Benin,Oueme,Driver,,,,
1029619,Benin,Atlantique,Doctor,,,,
2010992,Benin,Plateau,Nurse,,,,
1304984,Benin,Atlantique,Farmer,,,,
1297853,Benin,Plateau,Doctor,,,,
1835841,Benin,Collines,Doctor,,,,
1311236,Benin,Collines,Cmmercial,,,,
1306751,Benin,Mono,Teacher,,,,
1307369,Benin,Oueme,Doctor,,,,
1761309,Benin,Atlantique,Farmer,,,,
1758721,Benin,Oueme,Ingenieur,,,,
1629988,Benin,Mono,Security agent,,,,
1292103,Benin,Oueme,Teacher,,,,
1281181,Benin,Atlantique,Statistian,,,,
1524656,Benin,Atlantique,Tehnician,,,,
1794308,Benin,Donga,Statistian,,,,
978399,Benin,Atlantique,Doctor,,,,
1321278,Benin,Donga,Statistian,,,,
973899,Benin,Zou,Security agent,,,,
1822050,Benin,Atlantique,Tehnician,,,,
1206854,Benin,Atlantique,Driver,,,,
1304348,Benin,Atlantique,Statistian,,,,
1898024,Benin,Atlantique,Nurse,,,,
1318225,Benin,Atlantique,Cmmercial,,,,
1929844,Benin,Borgou,Security agent,,,,
1487115,Benin,Atlantique,Nurse,,,,
1221246,Benin,Littoral,Driver,,,,
1786580,Benin,Zou,Nurse,,,,
1318307,Benin,Alibori,Driver,,,,
1301373,Benin,Oueme,Farmer,,,,
968193,Benin,Atlantique,Tehnician,,,,
1334937,Benin,Oueme,Nurse,,,,
1408566,Benin,Atlantique,Statistian,,,,
1295132,Benin,Atlantique,Nurse,,,,
1320105,Benin,Atlantique,Driver,,,,
1294480,Benin,Atlantique,Driver,,,,
1268052,Benin,Atacora,Nurse,,,,
1635256,Benin,Atlantique,Tehnician,,,,
1324777,Benin,Atlantique,Teacher,,,,
1315387,Benin,Atlantique,Cmmercial,,,,
1116489,Benin,Mono,Tehnician,,,,
1713947,Benin,Plateau,Security agent,,,,
1892962,Benin,Borgou,Ingenieur,,,,
1356069,Benin,Plateau,Cmmercial,,,,
1193735,Benin,Atlantique,Ingenieur,,,,
1831987,Benin,Collines,Ingenieur,,,,
1156357,Benin,Borgou,Statistian,,,,
1503976,Benin,Atlantique,Nurse,,,,
1649457,Benin,Littoral,Nurse,,,,
1635951,Benin,Borgou,Tehnician,,,,
1243687,Benin,Atlantique,Statistian,,,,
1144283,Benin,Atlantique,Teacher,,,,
1649611,Benin,Oueme,Statistian,,,,
1751665,Benin,Atlantique,Teacher,,,,
1920892,Benin,Atlantique,Security agent,,,,
1742251,Benin,Borgou,Doctor,,,,
1324792,Benin,Atlantique,Doctor,,,,
1291728,Benin,Donga,Tehnician,,,,
1759816,Benin,Atlantique,Cmmercial,,,,
1854710,Benin,Oueme,Teacher,,,,
1463991,Benin,Oueme,Tehnician,,,,
1938802,Benin,Atacora,Tehnician,,,,
1192335,Benin,Atlantique,Ingenieur,,,,
1220650,Benin,Atlantique,Ingenieur,,,,
1742349,Benin,Donga,Doctor,,,,
1560123,Benin,Atlantique,Nurse,,,,
1781739,Benin,Atlantique,Driver,,,,
1197577,Benin,Donga,Teacher,,,,
1308952,Benin,Donga,Security agent,,,,
1824726,Benin,Collines,Ingenieur,,,,
1779774,Benin,Zou,Teacher,,,,
1405242,Benin,Collines,Security agent,,,,
1647171,Benin,Borgou,Farmer,,,,
1552520,Benin,Atlantique,Ingenieur,,,,
1283662,Benin,Oueme,Statistian,,,,
1799975,Benin,Borgou,Nurse,,,,
1748143,Benin,Atlantique,Farmer,,,,
1496328,Benin,Plateau,Cmmercial,,,,
1848266,Benin,Atlantique,Farmer,,,,
1498254,Benin,Atlantique,Farmer,,,,
1355325,Benin,Donga,Teacher,,,,
1633028,Benin,Littoral,Tehnician,,,,
1576980,Benin,Atlantique,Farmer,,,,
994217,Benin,Zou,Teacher,,,,
2007836,Benin,Atlantique,Tehnician,,,,
1843077,Benin,Collines,Ingenieur,,,,
1822830,Benin,Zou,Nurse,,,,
1750429,Benin,Couffo,Cmmercial,,,,
1959648,Benin,Borgou,Security agent,,,,
1180015,Benin,Borgou,Cmmercial,,,,
2019928,Benin,Oueme,Statistian,,,,
1967661,Benin,Oueme,Security agent,,,,
1213209,Benin,Borgou,Security agent,,,,
1848998,Benin,Zou,Ingenieur,,,,
1707928,Benin,Atlantique,Security agent,,,,
1471545,Benin,Collines,Security agent,,,,
1199500,Benin,Zou,Teacher,,,,
1305122,Benin,Atlantique,Tehnician,,,,
1203684,Benin,Atlantique,Cmmercial,,,,
1964048,Benin,Atlantique,Ingenieur,,,,
1398000,Benin,Atacora,Statistian,,,,
1913846,Benin,Zou,Teacher,,,,
1762866,Benin,Zou,Ingenieur,,,,
1511992,Benin,Oueme,Statistian,,,,
1807871,Benin,Atlantique,Doctor,,,,
1322202,Benin,Atlantique,Tehnician,,,,
1780047,Benin,Donga,Statistian,,,,
1866290,Benin,Oueme,Teacher,,,,
1397002,Benin,Plateau,Teacher,,,,
1922592,Benin,Oueme,Tehnician,,,,
1977427,Benin,Alibori,Ingenieur,,,,
1754600,Benin,Collines,Doctor,,,,
1724821,Benin,Oueme,Cmmercial,,,,
1566551,Benin,Collines,Doctor,,,,
2018719,Benin,Oueme,Doctor,,,,
1920177,Benin,Oueme,Doctor,,,,
1838776,Benin,Atlantique,Doctor,,,,
1701983,Benin,Alibori,Doctor,,,,
1205705,Benin,Oueme,Nurse,,,,
1125981,Benin,Atlantique,Teacher,,,,
1347175,Benin,Donga,Farmer,,,,
2020739,Benin,Oueme,Doctor,,,,
1309628,Benin,Oueme,Nurse,,,,
1840066,Benin,Mono,Statistian,,,,
1577312,Benin,Plateau,Teacher,,,,
1773825,Benin,Collines,Teacher,,,,
1642364,Benin,Atlantique,Security agent,,,,
1321204,Benin,Donga,Statistian,,,,
1482390,Benin,Zou,Statistian,,,,
1844925,Benin,Atlantique,Doctor,,,,
1257999,Benin,Atlantique,Farmer,,,,
1635803,Benin,Donga,Ingenieur,,,,
1836095,Benin,Atlantique,Doctor,,,,
1307997,Benin,Borgou,Tehnician,,,,
1444284,Benin,Borgou,Nurse,,,,
1127810,Benin,Mono,Driver,,,,
1839991,Benin,Oueme,Farmer,,,,
1721767,Benin,Collines,Security agent,,,,
1438255,Benin,Borgou,Tehnician,,,,
1211015,Benin,Atlantique,Teacher,,,,
1067850,Benin,Oueme,Ingenieur,,,,
1665037,Benin,Atlantique,Cmmercial,,,,
2026707,Benin,Atlantique,Ingenieur,,,,
1203721,Benin,Plateau,Ingenieur,,,,
1302840,Benin,Atlantique,Doctor,,,,
1167939,Benin,Borgou,Nurse,,,,
1259166,Benin,Atlantique,Driver,,,,
1695996,Benin,Plateau,Cmmercial,,,,
1906616,Benin,Atlantique,Farmer,,,,
1489966,Benin,Atlantique,Cmmercial,,,,
1304811,Benin,Donga,Driver,,,,
1086836,Benin,Mono,Tehnician,,,,
1797547,Benin,Zou,Teacher,,,,
1762919,Benin,Collines,Security agent,,,,
1724803,Benin,Atlantique,Doctor,,,,
1129836,Benin,Collines,Doctor,,,,
1665046,Benin,Collines,Ingenieur,,,,
1777913,Benin,Mono,Tehnician,,,,
1090757,Benin,Oueme,Cmmercial,,,,
1864979,Benin,Alibori,Security agent,,,,
1999371,Benin,Alibori,Doctor,,,,
1938483,Benin,Atacora,Nurse,,,,
1322430,Benin,Alibori,Tehnician,,,,
1876058,Benin,Borgou,Doctor,,,,
1953855,Benin,Oueme,Teacher,,,,
1740703,Benin,Plateau,Doctor,,,,
1885437,Benin,Borgou,Ingenieur,,,,
1279140,Benin,Oueme,Driver,,,,
1678382,Benin,Atlantique,Security agent,,,,
1557600,Benin,Oueme,Driver,,,,
1629019,Benin,Atlantique,Tehnician,,,,
1728098,Benin,Borgou,Cmmercial,,,,
2000384,Benin,Zou,Tehnician,,,,
1301258,Benin,Alibori,Driver,,,,
1198635,Benin,Collines,Farmer,,,,
2032886,Benin,Mono,Nurse,,,,
1620589,Benin,Alibori,Tehnician,,,,
1943134,Benin,Atacora,Teacher,,,,
1319702,Benin,Borgou,Security agent,,,,
1304940,Benin,Oueme,Ingenieur,,,,
2035201,Benin,Mono,Statistian,,,,
1925003,Benin,Atlantique,Cmmercial,,,,
1609430,Benin,Borgou,Farmer,,,,
1866544,Benin,Alibori,Nurse,,,,
1173525,Benin,Zou,Doctor,,,,
1212475,Benin,Borgou,Nurse,,,,
1294618,Benin,Alibori,Farmer,,,,
1884395,Benin,Zou,Farmer,,,,
1368889,Benin,Collines,Security agent,,,,
1292030,Benin,Mono,Cmmercial,,,,
1921032,Benin,Atlantique,Driver,,,,
1813098,Benin,Zou,Teacher,,,,
1568403,Benin,Atacora,Farmer,,,,
2037840,Benin,Plateau,Teacher,,,,
1318975,Benin,Borgou,Teacher,,,,
1685856,Benin,Atlantique,Teacher,,,,
1759193,Benin,Borgou,Cmmercial,,,,
1759294,Benin,Mono,Security agent,,,,
1166269,Benin,Oueme,Statistian,,,,
1502959,Benin,Collines,Farmer,,,,
1169366,Benin,Borgou,Cmmercial,,,,
1983892,Benin,Alibori,Farmer,,,,
1307092,Benin,Borgou,Security agent,,,,
2009362,Benin,Oueme,Statistian,,,,
1752313,Benin,Couffo,Teacher,,,,
1252533,Benin,Atlantique,Driver,,,,
1550236,Benin,Atlantique,Security agent,,,,
1755418,Benin,Donga,Statistian,,,,
2013610,Benin,Mono,Farmer,,,,
1295383,Benin,Plateau,Tehnician,,,,
1487635,Benin,Atlantique,Farmer,,,,
1572701,Benin,Couffo,Farmer,,,,
1401659,Benin,Atlantique,Driver,,,,
1457628,Benin,Oueme,Teacher,,,,
1735734,Benin,Zou,Cmmercial,,,,
1993318,Benin,Atlantique,Cmmercial,,,,
1859944,Benin,Plateau,Driver,,,,
1120725,Benin,Atlantique,Cmmercial,,,,
1151405,Benin,Borgou,Teacher,,,,
1485377,Benin,Atlantique,Farmer,,,,
1844196,Benin,Mono,Statistian,,,,
1408424,Benin,Atlantique,Nurse,,,,
1121006,Benin,Atlantique,Teacher,,,,
1845551,Benin,Oueme,Farmer,,,,
1099038,Benin,Oueme,Ingenieur,,,,
1832744,Benin,Collines,Ingenieur,,,,
1231565,Benin,Atlantique,Tehnician,,,,
1734683,Benin,Collines,Cmmercial,,,,
2000081,Benin,Atlantique,Teacher,,,,
955315,Benin,Atlantique,Driver,,,,
1791244,Benin,Mono,Teacher,,,,
1581211,Benin,Collines,Tehnician,,,,
1381858,Benin,Atacora,Tehnician,,,,
1644091,Benin,Oueme,Ingenieur,,,,
961355,Benin,Atlantique,Nurse,,,,
1204453,Benin,Zou,Nurse,,,,
1120302,Benin,Alibori,Teacher,,,,
1111200,Benin,Oueme,Driver,,,,
1314869,Benin,Zou,Tehnician,,,,
1289485,Benin,Atlantique,Ingenieur,,,,
1629596,Benin,Oueme,Doctor,,,,
1465355,Benin,Couffo,Cmmercial,,,,
1953749,Benin,Alibori,Doctor,,,,
1817186,Benin,Littoral,Driver,,,,
1428242,Benin,Atlantique,Doctor,,,,
1203221,Benin,Oueme,Farmer,,,,
1730491,Benin,Oueme,Driver,,,,
1188938,Benin,Oueme,Tehnician,,,,
1508801,Benin,Atlantique,Driver,,,,
1606578,Benin,Atlantique,Cmmercial,,,,
1302202,Benin,Atlantique,Security agent,,,,
1678730,Benin,Oueme,Teacher,,,,
1917544,Benin,Atlantique,Nurse,,,,
1830154,Benin,Couffo,Nurse,,,,
1496501,Benin,Borgou,Teacher,,,,
1128523,Benin,Alibori,Cmmercial,,,,
1778834,Benin,Atlantique,Ingenieur,,,,
1625525,Benin,Oueme,Cmmercial,,,,
1577683,Benin,Atacora,Teacher,,,,
1506650,Benin,Oueme,Teacher,,,,
1610705,Benin,Atlantique,Ingenieur,,,,
1028571,Benin,Atlantique,Nurse,,,,
1848886,Benin,Atlantique,Tehnician,,,,
1659495,Benin,Oueme,Doctor,,,,
1415584,Benin,Mono,Driver,,,,
1604842,Benin,Oueme,Security agent,,,,
1302573,Benin,Mono,Cmmercial,,,,
1207321,Benin,Oueme,Statistian,,,,
1291918,Benin,Oueme,Cmmercial,,,,
1201332,Benin,Atlantique,Tehnician,,,,
1152755,Benin,Collines,Cmmercial,,,,
1300372,Benin,Atlantique,Ingenieur,,,,
1314005,Benin,Atlantique,Doctor,,,,
1198264,Benin,Mono,Farmer,,,,
1402586,Benin,Borgou,Teacher,,,,
1478480,Benin,Borgou,Farmer,,,,
1896962,Benin,Donga,Farmer,,,,
1306441,Benin,Borgou,Statistian,,,,
1306894,Benin,Atlantique,Security agent,,,,
1383225,Benin,Atacora,Doctor,,,,
1841635,Benin,Collines,Nurse,,,,
1820245,Benin,Atlantique,Statistian,,,,
1683260,Benin,Oueme,Nurse,,,,
999502,Benin,Zou,Statistian,,,,
1440941,Benin,Mono,Doctor,,,,
1125105,Benin,Collines,Security agent,,,,
1629383,Benin,Oueme,Nurse,,,,
1455617,Benin,Plateau,Teacher,,,,
1828421,Benin,Zou,Farmer,,,,
1675871,Benin,Couffo,Cmmercial,,,,
1282314,Benin,Atlantique,Tehnician,,,,
1647838,Benin,Zou,Driver,,,,
2032572,Benin,Atacora,Tehnician,,,,
1418500,Benin,Atlantique,Tehnician,,,,
1735323,Benin,Collines,Nurse,,,,
2007267,Benin,Mono,Tehnician,,,,
1822178,Benin,Atlantique,Cmmercial,,,,
1878519,Benin,Oueme,Ingenieur,,,,
1736842,Benin,Mono,Tehnician,,,,
1746623,Benin,Mono,Nurse,,,,
1225503,Benin,Atlantique,Farmer,,,,
1799269,Benin,Atlantique,Farmer,,,,
1512347,Benin,Borgou,Nurse,,,,
1902648,Benin,Plateau,Cmmercial,,,,
1338400,Benin,Collines,Driver,,,,
1876803,Benin,Atlantique,Security agent,,,,
1602570,Benin,Atlantique,Tehnician,,,,
1326386,Benin,Collines,Nurse,,,,
1844368,Benin,Atlantique,Tehnician,,,,
1782293,Benin,Oueme,Tehnician,,,,
1299272,Benin,Atlantique,Statistian,,,,
1314500,Benin,Zou,Security agent,,,,
1910235,Benin,Oueme,Doctor,,,,
1699170,Benin,Atlantique,Nurse,,,,
995931,Benin,Atlantique,Security agent,,,,
1489789,Benin,Oueme,Ingenieur,,,,
1543930,Benin,Zou,Statistian,,,,
984856,Benin,Atlantique,Doctor,,,,
1456439,Benin,Atlantique,Farmer,,,,
1625402,Benin,Atlantique,Nurse,,,,
1291362,Benin,Atlantique,Driver,,,,
1857164,Benin,Atlantique,Teacher,,,,
1291414,Benin,Atlantique,Teacher,,,,
1828917,Benin,Oueme,Statistian,,,,
1924432,Benin,Donga,Farmer,,,,
1895147,Benin,Donga,Ingenieur,,,,
1615183,Benin,Atlantique,Cmmercial,,,,
1643805,Benin,Atacora,Doctor,,,,
1217478,Benin,Atlantique,Farmer,,,,
1780796,Benin,Borgou,Driver,,,,
1691765,Benin,Borgou,Ingenieur,,,,
1988896,Benin,Oueme,Statistian,,,,
1358536,Benin,Atlantique,Farmer,,,,
1101971,Benin,Mono,Doctor,,,,
1014250,Benin,Oueme,Farmer,,,,
1304812,Benin,Donga,Tehnician,,,,
1935496,Benin,Collines,Cmmercial,,,,
1172328,Benin,Atlantique,Doctor,,,,
1487362,Benin,Atlantique,Tehnician,,,,
1698478,Benin,Oueme,Tehnician,,,,
1136963,Benin,Atlantique,Tehnician,,,,
1422660,Benin,Couffo,Farmer,,,,
1486580,Benin,Plateau,Doctor,,,,
1525291,Benin,Atlantique,Security agent,,,,
1570497,Benin,Borgou,Driver,,,,
1300839,Benin,Mono,Doctor,,,,
1894927,Benin,Mono,Tehnician,,,,
1313795,Benin,Mono,Cmmercial,,,,
1200435,Benin,Mono,Statistian,,,,
1401352,Benin,Atacora,Doctor,,,,
1615642,Benin,Atlantique,Teacher,,,,
2014836,Benin,Atlantique,Farmer,,,,
1158333,Benin,Zou,Security agent,,,,
1846435,Benin,Zou,Farmer,,,,
1573587,Benin,Borgou,Doctor,,,,
1576675,Benin,Atlantique,Doctor,,,,
1699870,Benin,Collines,Farmer,,,,
1827130,Benin,Oueme,Doctor,,,,
1963411,Benin,Oueme,Farmer,,,,
1511120,Benin,Couffo,Doctor,,,,
1249875,Benin,Atlantique,Farmer,,,,
1573736,Benin,Donga,Farmer,,,,
1249778,Benin,Atlantique,Nurse,,,,
1637721,Benin,Littoral,Ingenieur,,,,
1848339,Benin,Atlantique,Driver,,,,
1278209,Benin,Zou,Nurse,,,,
1923342,Benin,Atlantique,Nurse,,,,
1425694,Benin,Donga,Nurse,,,,
1476871,Benin,Zou,Doctor,,,,
1545527,Benin,Mono,Teacher,,,,
1548984,Benin,Oueme,Cmmercial,,,,
1695070,Benin,Mono,Security agent,,,,
2035472,Benin,Atlantique,Tehnician,,,,
1195359,Benin,Atlantique,Tehnician,,,,
1835094,Benin,Couffo,Nurse,,,,
1196595,Benin,Collines,Security agent,,,,
1102079,Benin,Collines,Teacher,,,,
1192959,Benin,Oueme,Statistian,,,,
1655245,Benin,Atlantique,Teacher,,,,
1658329,Benin,Oueme,Driver,,,,
1844596,Benin,Atlantique,Farmer,,,,
1344983,Benin,Alibori,Teacher,,,,
1811933,Benin,Oueme,Security agent,,,,
1830909,Benin,Littoral,Teacher,,,,
1822661,Benin,Atlantique,Ingenieur,,,,
1755343,Benin,Atlantique,Tehnician,,,,
1974141,Benin,Oueme,Driver,,,,
1064621,Benin,Oueme,Driver,,,,
1158733,Benin,Collines,Doctor,,,,
1106475,Benin,Mono,Ingenieur,,,,
1298445,Benin,Mono,Driver,,,,
1224252,Benin,Atlantique,Teacher,,,,
1617414,Benin,Borgou,Farmer,,,,
1519346,Benin,Atlantique,Driver,,,,
1905337,Benin,Atlantique,Security agent,,,,
1191209,Benin,Alibori,Teacher,,,,
1087463,Benin,Mono,Doctor,,,,
1896421,Benin,Atlantique,Doctor,,,,
1988366,Benin,Atlantique,Farmer,,,,
1342154,Benin,Borgou,Cmmercial,,,,
1316645,Benin,Atlantique,Statistian,,,,
1426263,Benin,Borgou,Security agent,,,,
1306170,Benin,Collines,Ingenieur,,,,
1215517,Benin,Oueme,Nurse,,,,
1905298,Benin,Zou,Cmmercial,,,,
2025497,Benin,Borgou,Ingenieur,,,,
1769719,Benin,Oueme,Farmer,,,,
1203352,Benin,Plateau,Security agent,,,,
1769114,Benin,Atlantique,Driver,,,,
1506244,Benin,Atlantique,Driver,,,,
1319890,Benin,Zou,Security agent,,,,
1359447,Benin,Atlantique,Ingenieur,,,,
1203866,Benin,Oueme,Nurse,,,,
1877549,Benin,Oueme,Driver,,,,
1816432,Benin,Atacora,Tehnician,,,,
1208289,Benin,Collines,Doctor,,,,
1300806,Benin,Atlantique,Security agent,,,,
1319194,Benin,Collines,Statistian,,,,
1229642,Benin,Plateau,Tehnician,,,,
1452264,Benin,Alibori,Statistian,,,,
1991694,Benin,Borgou,Tehnician,,,,
1992257,Benin,Atacora,Nurse,,,,
970282,Benin,Oueme,Tehnician,,,,
1125886,Benin,Collines,Security agent,,,,
1953684,Benin,Littoral,Farmer,,,,
1202602,Benin,Collines,Nurse,,,,
1303989,Benin,Couffo,Nurse,,,,
1935276,Benin,Collines,Farmer,,,,
1156868,Benin,Borgou,Tehnician,,,,
1239504,Benin,Borgou,Teacher,,,,
1817657,Benin,Borgou,Cmmercial,,,,
1371653,Benin,Mono,Tehnician,,,,
1110191,Benin,Atlantique,Ingenieur,,,,
1821266,Benin,Borgou,Doctor,,,,
1143386,Benin,Oueme,Cmmercial,,,,
1042348,Benin,Plateau,Cmmercial,,,,
1845983,Benin,Mono,Statistian,,,,
1235917,Benin,Collines,Nurse,,,,
1404064,Benin,Plateau,Security agent,,,,
1160216,Benin,Atlantique,Farmer,,,,
1202841,Benin,Mono,Teacher,,,,
1172880,Benin,Mono,Farmer,,,,
1271087,Benin,Atlantique,Ingenieur,,,,
1438555,Benin,Borgou,Driver,,,,
1205434,Benin,Oueme,Security agent,,,,
2043442,Benin,Atlantique,Ingenieur,,,,
1776961,Benin,Mono,Tehnician,,,,
1320112,Benin,Borgou,Teacher,,,,
1790207,Benin,Donga,Teacher,,,,
1769769,Benin,Oueme,Driver,,,,
1807995,Benin,Atlantique,Security agent,,,,
1512375,Benin,Oueme,Security agent,,,,
1168064,Benin,Borgou,Statistian,,,,
2034305,Benin,Alibori,Cmmercial,,,,
1893786,Benin,Atlantique,Farmer,,,,
1832358,Benin,Oueme,Nurse,,,,
1297458,Benin,Donga,Doctor,,,,
1883934,Benin,Oueme,Nurse,,,,
1045419,Benin,Atlantique,Tehnician,,,,
1442284,Benin,Donga,Statistian,,,,
1858854,Benin,Borgou,Security agent,,,,
2002428,Benin,Atlantique,Cmmercial,,,,
1352593,Benin,Donga,Doctor,,,,
1520568,Benin,Borgou,Tehnician,,,,
1602220,Benin,Atlantique,Teacher,,,,
1043405,Benin,Zou,Farmer,,,,
1204679,Benin,Atlantique,Statistian,,,,
1885716,Benin,Atlantique,Doctor,,,,
1780635,Benin,Zou,Ingenieur,,,,
1317090,Benin,Alibori,Cmmercial,,,,
1309776,Benin,Atlantique,Tehnician,,,,
1792064,Benin,Borgou,Doctor,,,,
1324677,Benin,Borgou,Doctor,,,,
1271296,Benin,Atlantique,Driver,,,,
1294162,Benin,Alibori,Nurse,,,,
2019944,Benin,Couffo,Ingenieur,,,,
1851418,Benin,Atlantique,Driver,,,,
1389715,Benin,Donga,Security agent,,,,
1596124,Benin,Plateau,Doctor,,,,
1613753,Benin,Donga,Driver,,,,
1213405,Benin,Atlantique,Statistian,,,,
1175600,Benin,Atlantique,Driver,,,,
1152493,Benin,Atlantique,Doctor,,,,
1851982,Benin,Atlantique,Statistian,,,,
1575553,Benin,Littoral,Teacher,,,,
1816274,Benin,Borgou,Teacher,,,,
1288423,Benin,Collines,Tehnician,,,,
1410168,Benin,Borgou,Doctor,,,,
1295867,Benin,Couffo,Teacher,,,,
1068599,Benin,Collines,Nurse,,,,
1777622,Benin,Oueme,Tehnician,,,,
1431526,Benin,Atacora,Ingenieur,,,,
1859688,Benin,Plateau,Cmmercial,,,,
1827493,Benin,Collines,Security agent,,,,
1145845,Benin,Oueme,Teacher,,,,
1421195,Benin,Oueme,Cmmercial,,,,
1956341,Benin,Atlantique,Farmer,,,,
1887999,Benin,Borgou,Driver,,,,
1193723,Benin,Mono,Teacher,,,,
