loan_id,product_type,date_fulfilled_utc,,,,
657987,Fenix Radio +3,8/7/19 11:39,,,,
414000,Fenix Radio +3,12/11/18 13:15,,,,
565206,Fenix 3,5/22/19 7:35,,,,
728557,Fenix Radio +3,10/4/19 16:09,,,,
750592,Fenix Power TV 24in FTA BJ,10/23/19 15:12,,,,
490708,Fenix 3,3/1/19 9:56,,,,
440570,Fenix 2,1/4/19 9:55,,,,
674298,Fenix Power TV 19in FTA BJ,8/22/19 18:50,,,,
636086,Fenix 3,7/16/19 16:41,,,,
816925,Fenix Radio +3,12/6/19 16:56,,,,
715312,Fenix Radio +3,9/25/19 16:34,,,,
839380,Fenix 3,12/20/19 13:37,,,,
905982,Fenix Power TV 24in FTA BJ,2/12/20 14:03,,,,
548239,Fenix Radio +3,5/8/19 16:13,,,,
815349,Fenix Radio +3,12/6/19 7:24,,,,
759241,Fenix Power TV 24in FTA BJ,10/30/19 15:17,,,,
826511,Fenix 2,12/12/19 14:34,,,,
798746,Fenix Power TV 24in FTA BJ,11/25/19 13:40,,,,
848822,Fenix 3,12/27/19 9:23,,,,
900997,Fenix Power TV 24in FTA BJ,2/8/20 8:51,,,,
876123,Fenix Radio +3,1/20/20 16:55,,,,
781682,Fenix Radio +5,11/14/19 18:53,,,,
852767,Fenix Power TV 24in FTA BJ,12/30/19 7:56,,,,
812853,Fenix 2,12/4/19 14:22,,,,
780912,"Fenix Power TV 24in FTA Upgrade, BJ",11/14/19 14:09,,,,
754169,Fenix Power TV 24in FTA BJ,10/26/19 13:30,,,,
746045,Fenix Radio +3,10/20/19 8:23,,,,
731140,Fenix Power 2+ Tondeuse,10/7/19 16:38,,,,
634014,Fenix 2,7/14/19 13:14,,,,
569466,Fenix 2,5/22/19 19:18,,,,
809485,Fenix 2,12/2/19 15:49,,,,
549647,Fenix Radio +5,5/9/19 16:40,,,,
619916,Fenix 2,7/1/19 7:22,,,,
813663,Fenix 2,12/5/19 9:13,,,,
860171,Fenix 3,1/6/20 11:15,,,,
801973,Fenix Power TV 24in FTA BJ,11/27/19 13:30,,,,
554357,Fenix 3,5/13/19 14:45,,,,
724903,Fenix Power TV 24in FTA BJ,10/2/19 10:54,,,,
568419,Fenix Radio +5,5/22/19 11:40,,,,
858758,Fenix Radio +3,1/4/20 12:31,,,,
497062,Fenix 3,3/8/19 6:42,,,,
789385,Fenix Power TV 24in FTA BJ,11/18/19 15:42,,,,
767091,Fenix Power TV 24in FTA BJ,11/5/19 14:42,,,,
917100,Fenix Radio +3,2/22/20 11:20,,,,
820330,Fenix 3,12/9/19 13:16,,,,
468498,Fenix 2,2/1/19 17:07,,,,
791474,Fenix Radio +5,11/19/19 16:36,,,,
915290,Fenix Power TV 24in FTA BJ,2/20/20 16:00,,,,
516547,Fenix 3,3/31/19 17:10,,,,
514170,Fenix 2,3/29/19 12:29,,,,
573748,Fenix 3,5/24/19 18:57,,,,
562467,Fenix 3,5/19/19 12:32,,,,
887000,Fenix Radio +3,1/28/20 14:17,,,,
553872,Fenix Radio +5,5/13/19 11:59,,,,
548644,Fenix Radio +5,5/9/19 8:16,,,,
725067,Fenix Radio +3,10/2/19 11:33,,,,
548366,Fenix Radio +3,5/9/19 8:37,,,,
848099,Fenix Power TV 24in FTA BJ,12/26/19 8:22,,,,
775710,Fenix Radio +3,11/11/19 20:24,,,,
855778,Fenix 3,12/31/19 19:16,,,,
823608,Fenix Radio +5,12/16/19 15:33,,,,
649360,Fenix 3,7/29/19 13:35,,,,
570891,Fenix 2,5/23/19 15:18,,,,
652155,Fenix 2,8/1/19 8:11,,,,
570142,Fenix 3,5/23/19 10:08,,,,
562502,Fenix Radio +5,5/18/19 16:15,,,,
817507,Fenix Radio +3,12/7/19 10:06,,,,
726232,Fenix 3,10/3/19 10:13,,,,
811068,Fenix Power 2+ Tondeuse,12/3/19 14:46,,,,
482834,Fenix Radio +5,2/16/19 17:31,,,,
559668,Fenix 3,5/16/19 17:32,,,,
506536,Fenix 2,3/19/19 15:30,,,,
737623,Fenix 3,10/12/19 13:00,,,,
559493,Fenix Radio +3,5/16/19 15:27,,,,
716739,Fenix 3,9/25/19 17:01,,,,
822003,Fenix 3,12/9/19 21:58,,,,
617113,Fenix 3,6/28/19 7:47,,,,
623140,Fenix Radio +3,7/3/19 18:48,,,,
870729,"Fenix Power TV 24in FTA Upgrade, BJ",1/16/20 9:39,,,,
399630,Fenix Radio +3,11/29/18 15:12,,,,
904448,Fenix Radio +3,2/11/20 10:48,,,,
515663,Fenix 3,3/31/19 10:10,,,,
894146,Fenix 3,2/3/20 12:45,,,,
398520,Fenix Radio +3,11/28/18 18:24,,,,
829928,Fenix Power TV 24in FTA BJ,12/14/19 18:29,,,,
554873,Fenix Radio +3,5/14/19 7:35,,,,
573121,Fenix 2,5/24/19 16:08,,,,
616078,Fenix Radio +3,6/27/19 10:20,,,,
562016,Fenix Radio +3,5/18/19 12:09,,,,
432940,Fenix Radio +3,12/25/18 17:23,,,,
776720,Fenix 2,11/12/19 15:41,,,,
869284,Fenix Power TV 24in FTA BJ,1/14/20 19:48,,,,
548411,Fenix Radio +3,5/9/19 9:17,,,,
446495,Fenix Radio +5,1/9/19 20:00,,,,
636572,Fenix 2,7/16/19 21:30,,,,
806262,Fenix Power TV 24in FTA BJ,11/30/19 8:46,,,,
739492,"Fenix Power TV 24in FTA Upgrade, BJ",10/14/19 14:16,,,,
848670,Fenix Power TV 24in FTA BJ,12/26/19 13:19,,,,
858087,Fenix Power TV 24in FTA BJ,1/3/20 16:04,,,,
744170,Fenix Power TV 24in FTA BJ,10/18/19 13:36,,,,
818566,Fenix Radio +3,12/7/19 16:57,,,,
853412,Fenix Radio +5,12/30/19 12:16,,,,
585617,Fenix 3,6/2/19 10:48,,,,
659532,Fenix 3,8/8/19 13:20,,,,
556219,Fenix 3,5/14/19 15:19,,,,
833033,Fenix Power TV 24in FTA BJ,12/17/19 10:34,,,,
567984,Fenix Radio +3,5/22/19 9:27,,,,
816754,Fenix Radio +3,12/6/19 18:19,,,,
687491,Fenix Power TV 24in FTA BJ,9/4/19 10:26,,,,
782292,Fenix Radio +3,11/15/19 16:11,,,,
833945,Fenix 2,12/17/19 14:59,,,,
737764,Fenix Power TV 24in FTA BJ,10/12/19 15:01,,,,
854710,Fenix Power TV 24in FTA BJ,1/1/20 13:23,,,,
515891,Fenix Radio +3,3/30/19 19:36,,,,
807904,Fenix Power TV 24in FTA BJ,12/1/19 13:33,,,,
774294,Fenix Radio +3,11/11/19 9:49,,,,
807478,Fenix 2,11/30/19 18:27,,,,
808117,Fenix Radio +3,12/2/19 18:41,,,,
445947,Fenix 2,1/9/19 13:37,,,,
744146,Fenix Radio +3,10/18/19 13:13,,,,
880338,Fenix 3,1/23/20 11:30,,,,
888574,Fenix Power TV 24in FTA BJ,1/29/20 19:39,,,,
616640,Fenix Radio +5,6/28/19 10:10,,,,
873431,Fenix Radio +3,1/18/20 15:56,,,,
841054,Fenix 3,12/21/19 11:54,,,,
613118,Fenix 3,6/24/19 20:27,,,,
568512,Fenix Radio +5,5/22/19 12:05,,,,
600961,Fenix 3,6/13/19 13:53,,,,
749510,Fenix 2,10/23/19 8:38,,,,
894713,"Fenix Power TV 24in FTA Upgrade, BJ",2/3/20 16:43,,,,
781774,Fenix Radio +3,11/14/19 20:46,,,,
816415,Fenix Radio +3,12/7/19 13:04,,,,
753172,Fenix 2,10/25/19 15:34,,,,
558882,Fenix Radio +3,5/16/19 11:37,,,,
477738,Fenix 2,2/10/19 15:16,,,,
567874,Fenix Radio +3,5/22/19 8:58,,,,
647294,Fenix Radio +3,7/27/19 11:51,,,,
790923,Fenix 2,11/19/19 13:56,,,,
544750,Fenix Radio +3,5/5/19 16:22,,,,
889322,Fenix 3,1/30/20 11:35,,,,
550453,Fenix Radio +3,5/10/19 12:39,,,,
850530,Fenix Radio +3,12/27/19 19:39,,,,
801382,Fenix 2,11/27/19 9:56,,,,
666007,Fenix Radio +3,8/14/19 16:04,,,,
547994,Fenix 3,5/8/19 15:06,,,,
775375,Fenix Radio +3,11/11/19 15:48,,,,
821883,Fenix Radio +3,12/10/19 8:51,,,,
618362,Fenix 3,6/29/19 9:48,,,,
512744,Fenix 2,3/28/19 9:00,,,,
752015,"Fenix Power TV 24in FTA Upgrade, BJ",10/24/19 17:02,,,,
848022,Fenix Radio +3,12/25/19 13:18,,,,
789632,Fenix Radio +3,11/19/19 7:41,,,,
433592,Fenix Radio +3,12/26/18 18:35,,,,
564855,Fenix Radio +5,5/20/19 14:21,,,,
586222,Fenix 3,6/2/19 11:03,,,,
768039,Fenix Power TV 24in FTA BJ,11/6/19 14:51,,,,
571433,Fenix 2,5/23/19 17:21,,,,
528769,Fenix Radio +3,4/15/19 11:19,,,,
624424,Fenix Radio +5,7/6/19 10:12,,,,
561214,Fenix Radio +5,5/17/19 16:49,,,,
511287,Fenix Radio +3,3/26/19 12:41,,,,
732969,Fenix Radio +3,10/8/19 16:24,,,,
513169,Fenix 2,3/28/19 14:05,,,,
809591,Fenix Power 4 + Woofer BJ,12/2/19 16:23,,,,
572841,Fenix Radio +3,5/24/19 13:55,,,,
432406,Fenix Radio +3,12/24/18 15:45,,,,
519467,Fenix 3,4/3/19 16:03,,,,
689591,Fenix Radio +3,9/5/19 10:02,,,,
450630,Fenix Radio +3,1/14/19 15:16,,,,
635500,Fenix Radio +3,7/16/19 10:05,,,,
405146,Fenix 2,12/4/18 13:08,,,,
605413,Fenix 3,6/18/19 11:36,,,,
469762,Fenix 2,2/3/19 16:07,,,,
551405,Fenix Radio +3,5/11/19 7:48,,,,
541483,Fenix Radio +3,5/1/19 12:10,,,,
556249,Fenix Radio +5,5/14/19 16:58,,,,
565102,Fenix Radio +3,5/20/19 16:20,,,,
733200,Fenix Radio +3,10/8/19 18:58,,,,
510602,Fenix 3,3/25/19 13:30,,,,
570867,Fenix Radio +5,5/23/19 13:52,,,,
558977,Fenix Woofer +3,5/16/19 11:55,,,,
600561,Fenix 3,6/13/19 10:58,,,,
859008,Fenix Radio +3,1/4/20 17:32,,,,
895050,Fenix Power TV 24in FTA BJ,2/4/20 9:21,,,,
554705,Fenix Radio +3,5/13/19 18:42,,,,
472123,Fenix Radio +5,2/5/19 14:28,,,,
739803,Fenix Power TV 24in FTA BJ,10/15/19 10:09,,,,
734396,Fenix Power TV 24in FTA BJ,10/11/19 16:40,,,,
666636,"Fenix Power TV 19in FTA Upgrade, BJ",8/15/19 12:17,,,,
562952,Fenix Radio +5,5/19/19 11:23,,,,
908047,Fenix Power TV 24in FTA BJ,2/13/20 20:15,,,,
507757,Fenix 3,3/21/19 11:31,,,,
704234,Fenix 2,9/16/19 12:26,,,,
697866,Fenix Radio +3,9/11/19 12:17,,,,
771022,Fenix Power 2+ Tondeuse,11/8/19 11:08,,,,
819265,Fenix Radio +3,12/8/19 13:56,,,,
915234,Fenix Power TV 24in FTA BJ,2/20/20 15:13,,,,
563020,Fenix Radio +5,5/19/19 12:28,,,,
830435,Fenix 2,12/15/19 13:05,,,,
806069,Fenix Power TV 24in FTA BJ,11/30/19 8:44,,,,
873661,Fenix 3,1/19/20 12:57,,,,
552949,Fenix Radio +3,5/12/19 15:56,,,,
550389,Fenix Radio +3,5/10/19 11:56,,,,
816393,Fenix 2,12/6/19 14:44,,,,
633391,Fenix Radio +3,7/13/19 11:41,,,,
749350,Fenix Power TV 24in FTA BJ,10/22/19 17:38,,,,
673665,Fenix Radio +5,8/22/19 11:35,,,,
657514,Fenix Radio +3,8/6/19 17:12,,,,
752806,Fenix Radio +3,10/25/19 13:28,,,,
413964,Fenix Radio +3,12/11/18 12:45,,,,
570501,Fenix 3,5/23/19 11:35,,,,
704239,Fenix Power TV 24in FTA BJ,9/16/19 17:04,,,,
636044,Fenix 3,7/16/19 12:42,,,,
848783,Fenix 2,12/26/19 14:12,,,,
504148,Fenix Radio +3,3/16/19 14:57,,,,
529371,Fenix Woofer +3,4/15/19 19:55,,,,
821558,Fenix 3,12/9/19 16:34,,,,
785898,Fenix Radio +3,11/16/19 19:03,,,,
513839,Fenix 2,3/29/19 9:27,,,,
793673,Fenix Radio +5,11/21/19 10:40,,,,
827611,Fenix Radio +3,12/14/19 10:19,,,,
495294,Fenix 3,3/6/19 10:22,,,,
503538,Fenix 3,3/15/19 14:41,,,,
759128,Fenix 2,10/30/19 13:26,,,,
908437,Fenix Power TV 24in FTA BJ,2/14/20 12:04,,,,
564365,Fenix Radio +3,5/20/19 11:51,,,,
675496,"Fenix Power TV 19in FTA Upgrade, BJ",8/24/19 7:24,,,,
651528,Fenix Radio +3,7/31/19 15:14,,,,
715304,Fenix Radio +3,9/24/19 17:54,,,,
811582,Fenix 2,12/3/19 21:01,,,,
799270,Fenix 2,11/26/19 17:10,,,,
549767,Fenix Radio +3,5/9/19 17:59,,,,
598193,Fenix 3,6/11/19 15:28,,,,
467754,Fenix 2,1/31/19 18:22,,,,
847794,Fenix Power TV 24in FTA BJ,12/25/19 13:56,,,,
537039,Fenix Radio +3,4/25/19 17:14,,,,
770639,Fenix Radio +3,11/8/19 7:50,,,,
809191,Fenix 3,12/2/19 14:40,,,,
531210,Fenix 2,4/18/19 9:49,,,,
837232,Fenix Radio +3,12/19/19 12:24,,,,
755164,"Fenix Power TV 24in FTA Upgrade, BJ",10/27/19 14:49,,,,
913857,Fenix Power TV 24in FTA BJ,2/19/20 13:57,,,,
657100,Fenix Radio +5,8/14/19 16:13,,,,
698393,Fenix 3,9/11/19 17:16,,,,
571536,Fenix 2,5/24/19 9:16,,,,
474626,Fenix Radio +5,2/7/19 13:04,,,,
679813,"Fenix Power TV 19in FTA Upgrade, BJ",8/28/19 11:26,,,,
846601,Fenix Radio +3,12/24/19 11:40,,,,
546005,Fenix Radio +3,5/6/19 16:33,,,,
477123,Fenix Radio +5,2/10/19 8:17,,,,
901515,Fenix Power TV 24in FTA BJ,2/8/20 13:52,,,,
718393,"Fenix Power TV 24in FTA Upgrade, BJ",9/26/19 18:43,,,,
918623,Fenix Radio +5,2/24/20 10:38,,,,
567742,Fenix Radio +3,5/22/19 7:47,,,,
714356,Fenix Power TV 24in FTA BJ,9/24/19 10:53,,,,
548298,Fenix Radio +3,5/8/19 17:32,,,,
775843,Fenix Radio +3,11/12/19 7:33,,,,
897176,Fenix 3,2/5/20 12:42,,,,
674613,Fenix 2,8/23/19 9:50,,,,
540772,Fenix Radio +3,4/30/19 15:24,,,,
588482,Fenix 3,6/4/19 11:52,,,,
911939,Fenix Radio +3,2/18/20 7:36,,,,
549887,Fenix Radio +3,5/10/19 12:10,,,,
446325,Fenix 2,1/9/19 17:12,,,,
836520,Fenix Radio +3,12/19/19 11:24,,,,
818079,"Fenix Power TV 24in FTA Upgrade, BJ",12/7/19 13:12,,,,
852576,Fenix Radio +3,12/29/19 18:30,,,,
622930,Fenix Radio +3,7/3/19 16:29,,,,
515433,Fenix 3,3/30/19 14:09,,,,
645899,Fenix 3,7/25/19 17:42,,,,
439347,Fenix 2,1/2/19 17:27,,,,
629423,Fenix 2,7/9/19 17:25,,,,
513413,Fenix 3,3/28/19 15:32,,,,
820983,Fenix Radio +3,12/9/19 13:42,,,,
848680,Fenix Radio +3,12/26/19 17:59,,,,
553537,Fenix Radio +3,5/13/19 10:04,,,,
670167,Fenix Radio +3,8/19/19 11:01,,,,
769574,Fenix Power TV 24in FTA BJ,11/7/19 11:31,,,,
891929,Fenix 3,2/1/20 10:06,,,,
790991,Fenix Radio +3,11/19/19 15:22,,,,
501673,Fenix 2,3/13/19 12:44,,,,
893071,Fenix Power TV 24in FTA BJ,2/2/20 13:50,,,,
919297,Fenix Radio +5,2/24/20 16:17,,,,
809683,Fenix 2,12/2/19 17:06,,,,
561106,Fenix Radio +5,5/17/19 16:53,,,,
609046,Fenix 3,6/20/19 15:59,,,,
794922,Fenix Power TV 24in FTA BJ,11/22/19 8:34,,,,
565380,Fenix Radio +3,5/20/19 19:24,,,,
448528,Fenix 2,1/11/19 20:26,,,,
783424,Fenix Radio +3,11/18/19 11:29,,,,
395585,Fenix 2,11/26/18 13:56,,,,
503931,Fenix Radio +5,3/16/19 10:15,,,,
699029,Fenix Radio +3,9/12/19 11:27,,,,
556102,Fenix Radio +3,5/14/19 15:43,,,,
809001,Fenix 3,12/2/19 12:51,,,,
825764,Fenix 2,12/12/19 10:10,,,,
817562,Fenix Power TV 24in FTA BJ,12/7/19 10:20,,,,
850508,Fenix Radio +3,12/27/19 18:50,,,,
626118,Fenix Radio +3,7/6/19 13:00,,,,
559117,Fenix Radio +3,5/16/19 13:40,,,,
676091,Fenix 3,8/24/19 14:10,,,,
845333,Fenix 3,12/23/19 16:32,,,,
512869,Fenix Radio +3,3/28/19 11:59,,,,
426625,Fenix 2,12/20/18 14:47,,,,
759114,Fenix Radio +5,10/30/19 14:04,,,,
790001,Fenix 3,11/18/19 20:13,,,,
767233,Fenix Radio +3,11/5/19 15:33,,,,
522432,Fenix Radio +3,4/6/19 17:58,,,,
515883,Fenix 3,3/30/19 19:37,,,,
567965,Fenix 3,5/22/19 13:23,,,,
527989,Fenix Radio +3,4/13/19 16:50,,,,
631212,Fenix Radio +3,7/11/19 12:36,,,,
523085,Fenix Radio +3,4/7/19 18:46,,,,
851040,"Fenix Power TV 24in FTA Upgrade, BJ",12/28/19 12:55,,,,
908500,Fenix Power TV 24in FTA BJ,2/14/20 14:53,,,,
808338,Fenix Radio +3,12/2/19 10:10,,,,
629436,Fenix 3,7/9/19 17:34,,,,
624313,Fenix 2,7/4/19 17:17,,,,
709273,Fenix Radio +3,9/20/19 16:53,,,,
785188,Fenix Radio +5,11/16/19 13:12,,,,
809997,Fenix Power 4 + Woofer BJ,12/3/19 8:10,,,,
608625,Fenix 3,6/20/19 12:22,,,,
657465,Fenix 3,8/6/19 16:40,,,,
807383,Fenix 2,11/30/19 17:13,,,,
740956,Fenix Power TV 24in FTA BJ,10/15/19 17:23,,,,
479692,Fenix 2,2/12/19 18:00,,,,
791185,"Fenix Power TV 24in FTA Upgrade, BJ",11/23/19 11:48,,,,
553217,Fenix Radio +3,5/12/19 16:07,,,,
845963,Fenix Radio +3,12/24/19 8:21,,,,
664072,Fenix Radio +5,8/13/19 9:57,,,,
791542,Fenix 2,11/19/19 16:33,,,,
710032,Fenix Radio +5,9/20/19 16:27,,,,
553532,Fenix Radio +3,5/13/19 8:23,,,,
826831,Fenix Radio +3,12/12/19 17:11,,,,
443107,Fenix 2,1/7/19 10:57,,,,
552444,Fenix Radio +3,5/11/19 17:22,,,,
508002,Fenix Radio +3,3/21/19 14:06,,,,
795933,Fenix Radio +3,11/22/19 16:58,,,,
743350,Fenix Power TV 24in FTA BJ,10/17/19 17:06,,,,
423591,Fenix Radio +5,12/18/18 14:43,,,,
822094,"Fenix Power TV 24in FTA Upgrade, BJ",12/10/19 7:10,,,,
764293,Fenix Power TV 24in FTA BJ,11/3/19 16:12,,,,
547966,Fenix Radio +5,5/8/19 14:10,,,,
573852,Fenix 2,5/24/19 19:07,,,,
747100,Fenix Power TV 24in FTA BJ,10/21/19 13:07,,,,
882189,Fenix Power TV 24in FTA BJ,1/24/20 15:02,,,,
725569,Fenix Radio +3,10/2/19 14:41,,,,
799657,Fenix Power 4 + Woofer BJ,11/26/19 9:31,,,,
560180,Fenix 3,5/17/19 10:02,,,,
590238,Fenix 3,6/5/19 14:45,,,,
800215,Fenix 2,11/26/19 13:03,,,,
792276,Hors Garantie BJ,1/3/20 17:10,,,,
438152,Fenix 2,12/31/18 15:32,,,,
841302,Fenix 2,12/21/19 12:59,,,,
744133,Fenix Power TV 24in FTA BJ,10/18/19 13:46,,,,
847107,"Fenix Power TV 24in FTA Upgrade, BJ",12/24/19 17:32,,,,
858188,Fenix 3,1/3/20 17:24,,,,
734941,Fenix Radio +3,10/11/19 18:52,,,,
522509,Fenix Radio +3,4/6/19 18:25,,,,
621380,Fenix 3,7/2/19 13:13,,,,
678631,Fenix Power TV 19in FTA BJ,8/27/19 11:03,,,,
656448,Fenix 3,8/6/19 11:34,,,,
751458,Fenix 2,10/24/19 11:58,,,,
882813,Fenix 2,1/25/20 9:49,,,,
784440,Fenix 3,11/16/19 8:45,,,,
788405,Fenix Radio +3,11/18/19 10:06,,,,
658190,Fenix Radio +3,8/7/19 14:54,,,,
823309,Fenix Power TV 24in FTA BJ,12/10/19 16:10,,,,
463446,Fenix Radio +3,1/28/19 16:36,,,,
514377,Fenix 3,3/31/19 14:27,,,,
756602,"Fenix Power TV 24in FTA Upgrade, BJ",10/28/19 16:52,,,,
592105,Fenix 3,6/6/19 19:07,,,,
531336,Fenix Radio +3,4/18/19 11:36,,,,
550039,Fenix Radio +3,5/10/19 9:46,,,,
666036,Fenix Radio +5,8/14/19 16:51,,,,
775697,Fenix Radio +3,11/11/19 19:44,,,,
550963,Fenix Radio +3,5/10/19 15:47,,,,
873290,Fenix Radio +3,1/18/20 13:56,,,,
568097,Fenix 3,5/22/19 11:21,,,,
792284,"Fenix Power TV 24in FTA Upgrade, BJ",11/20/19 12:43,,,,
842450,Fenix 3,12/24/19 10:02,,,,
781298,Fenix 2,11/14/19 16:31,,,,
821466,Fenix Radio +3,12/9/19 15:50,,,,
604410,Fenix 3,6/17/19 8:13,,,,
736331,Fenix Power TV 24in FTA BJ,10/11/19 12:00,,,,
770067,Fenix Radio +3,11/7/19 14:31,,,,
506645,Fenix 2,3/19/19 18:54,,,,
560139,Fenix 2,5/17/19 9:18,,,,
764638,Fenix Radio +3,11/17/19 18:14,,,,
513570,Fenix Radio +3,3/28/19 18:05,,,,
678074,"Fenix Power TV 19in FTA Upgrade, BJ",8/27/19 9:14,,,,
558827,Fenix Radio +3,5/16/19 11:21,,,,
756621,Fenix 2,10/28/19 17:16,,,,
744289,Fenix Power TV 24in FTA BJ,10/18/19 13:35,,,,
834474,Fenix Radio +3,12/17/19 18:22,,,,
818751,Fenix Radio +3,12/7/19 19:14,,,,
553683,Fenix Radio +3,5/13/19 10:47,,,,
588528,Fenix 2,6/4/19 12:12,,,,
812926,Fenix 2,12/4/19 15:05,,,,
718195,Fenix Radio +5,9/26/19 16:10,,,,
885451,Fenix Power TV 24in FTA BJ,1/27/20 14:14,,,,
822294,Fenix Power TV 24in FTA BJ,12/10/19 9:35,,,,
811043,Fenix 3,12/3/19 14:37,,,,
693072,Fenix Radio +3,9/7/19 18:54,,,,
669528,Fenix Radio +3,8/18/19 12:32,,,,
787563,Fenix 2,11/18/19 8:59,,,,
475957,Fenix Radio +5,2/8/19 10:36,,,,
835907,Fenix 3,12/18/19 14:48,,,,
831225,Fenix Power TV 24in FTA BJ,12/16/19 8:46,,,,
541156,Fenix Radio +5,5/1/19 7:47,,,,
424324,Fenix Radio +3,12/19/18 11:58,,,,
898224,Fenix 2,2/6/20 14:40,,,,
730667,Fenix Radio +3,10/7/19 11:49,,,,
855465,Fenix 2,12/31/19 20:42,,,,
902176,Fenix Power TV 24in FTA BJ,2/9/20 12:45,,,,
624362,Fenix Radio +5,7/4/19 18:06,,,,
808324,Fenix Radio +3,12/2/19 8:13,,,,
491487,Fenix Radio +5,3/1/19 17:29,,,,
835941,Fenix Radio +3,12/18/19 15:08,,,,
663738,Fenix 2,8/12/19 16:55,,,,
750153,"Fenix Power TV 24in FTA Upgrade, BJ",10/23/19 12:01,,,,
791174,Fenix Radio +3,11/19/19 14:13,,,,
819813,Fenix Radio +5,12/8/19 19:24,,,,
547829,Fenix Radio +3,5/8/19 12:43,,,,
514086,Fenix 3,3/29/19 11:51,,,,
640022,Fenix Radio +5,7/20/19 9:50,,,,
513409,Fenix Radio +3,3/28/19 15:49,,,,
798601,Fenix 3,11/25/19 13:01,,,,
554179,Fenix 3,5/13/19 13:21,,,,
821676,Fenix 2,12/9/19 17:37,,,,
614994,Fenix Radio +5,7/1/19 13:28,,,,
734998,Fenix Power TV 24in FTA BJ,10/10/19 12:10,,,,
876247,Fenix Power TV 24in FTA BJ,1/21/20 7:23,,,,
716649,Fenix Radio +3,9/25/19 15:57,,,,
480953,Fenix Radio +3,2/14/19 11:36,,,,
669333,Fenix 2,8/17/19 19:12,,,,
448158,Fenix 2,1/11/19 14:01,,,,
512488,Fenix Radio +3,3/27/19 18:29,,,,
563085,Fenix 3,5/19/19 13:19,,,,
744680,"Fenix Power TV 24in FTA Upgrade, BJ",10/18/19 16:38,,,,
779106,Fenix Radio +3,11/13/19 15:36,,,,
461156,Fenix 2,1/24/19 17:08,,,,
512932,Fenix 3,3/28/19 10:56,,,,
816038,Fenix Radio +3,12/6/19 12:21,,,,
569269,Fenix 3,5/22/19 19:12,,,,
811307,Fenix 2,12/6/19 13:19,,,,
891191,Fenix Radio +3,1/31/20 14:50,,,,
522231,Fenix 3,4/6/19 13:54,,,,
814603,Fenix Radio +3,12/5/19 14:02,,,,
711934,Fenix Radio +3,9/22/19 17:18,,,,
892470,Fenix 3,2/1/20 15:39,,,,
815550,Fenix Power TV 24in FTA BJ,12/6/19 9:22,,,,
910598,Fenix Power TV 24in FTA BJ,2/17/20 13:35,,,,
555768,Fenix Radio +3,5/14/19 12:57,,,,
651515,"Fenix Power TV 19in FTA Upgrade, BJ",7/31/19 13:29,,,,
556388,Fenix 3,5/14/19 17:22,,,,
562892,Fenix Radio +3,5/19/19 12:00,,,,
554386,Fenix Radio +5,5/13/19 14:59,,,,
436646,Fenix 2,12/29/18 16:17,,,,
733173,Fenix 2,10/8/19 18:03,,,,
664550,Fenix Radio +3,8/13/19 13:44,,,,
568803,Fenix 3,5/22/19 14:16,,,,
705081,Fenix Radio +3,9/17/19 7:50,,,,
574672,Fenix Radio +5,5/25/19 13:25,,,,
716987,"Fenix Power TV 24in FTA Upgrade, BJ",9/26/19 12:31,,,,
720047,Fenix 3,9/28/19 6:20,,,,
550904,Fenix Radio +3,5/10/19 16:49,,,,
914282,Fenix Radio +3,2/19/20 19:46,,,,
777365,Fenix Radio +3,11/12/19 17:54,,,,
424873,Fenix Radio +3,12/19/18 12:54,,,,
855828,Fenix Power TV 24in FTA BJ,12/31/19 18:26,,,,
820469,Fenix Radio +3,12/9/19 12:23,,,,
595834,Fenix Radio +5,6/10/19 10:34,,,,
844914,Fenix Power TV 24in FTA BJ,12/23/19 18:14,,,,
515864,Fenix 3,3/30/19 19:04,,,,
777854,Fenix Radio +3,11/13/19 10:07,,,,
747507,Fenix Radio +3,10/21/19 13:22,,,,
545457,Fenix 3,5/6/19 10:19,,,,
802490,Fenix 2,11/27/19 17:53,,,,
822155,Fenix Radio +3,12/10/19 8:47,,,,
849961,Fenix Power TV 24in FTA BJ,12/27/19 14:32,,,,
513375,Fenix 3,3/28/19 15:23,,,,
540139,Fenix Radio +5,4/30/19 11:00,,,,
789443,Fenix Power TV 24in FTA BJ,11/18/19 15:24,,,,
809136,Fenix Radio +3,12/2/19 14:04,,,,
780639,Fenix Radio +3,11/14/19 12:58,,,,
514676,Fenix 3,3/29/19 16:58,,,,
586529,Fenix 3,6/2/19 15:47,,,,
641195,Fenix 3,7/21/19 16:22,,,,
856211,Fenix 3,1/1/20 16:48,,,,
699008,Fenix Power TV 24in FTA BJ,9/12/19 11:22,,,,
874216,Fenix 3,1/21/20 10:53,,,,
815847,Fenix Radio +3,12/6/19 12:13,,,,
603532,Fenix 2,6/15/19 15:10,,,,
775716,Upgrade Fenix Boost 2 + Tondeuse,11/11/19 20:32,,,,
548999,Fenix Radio +3,5/13/19 11:43,,,,
792621,Fenix Power TV 24in FTA BJ,11/20/19 16:14,,,,
656618,Fenix Radio +3,8/6/19 10:19,,,,
618870,Fenix Radio +3,6/29/19 14:38,,,,
611133,Fenix 3,6/22/19 14:50,,,,
823420,Fenix 2,12/10/19 17:10,,,,
638623,Fenix 3,7/18/19 18:03,,,,
