loan_id,customer_id,daily_rate,days_elapsed,days_til_lockout,total_paid
684746,1556817,475,176,14,86450
819810,1844336,165,79,-26,6000
673613,1381899,380,139,0,2336
672018,1528832,160,188,2,28875
780743,1758778,165,103,-3,14105
479126,1128971,175,378,2,49125
804366,1810082,500,87,4,40500
769341,1733602,165,110,3,15300
613008,1395267,140,246,-4,25900
752073,1694983,500,123,1,51000
571482,1323135,140,278,3,27550
876192,1964546,165,36,14,7000
753673,1698529,950,122,1,110000
816411,1836658,165,81,2,12800
781326,1760093,150,103,30,19165
666649,1099960,175,194,5,32500
559130,1303297,300,285,45,77600
887405,1982426,150,28,27,7500
697909,1580998,175,167,2,21050
917005,2037894,500,3,64,30000
854989,1920833,150,56,12,10000
774036,1744134,165,107,38,23000
669445,1523195,300,191,0,46800
856524,1924134,150,54,10,8500
759510,1271104,360,118,13,39361
678776,1544114,140,181,1,24800
857535,1926183,500,53,54,50000
561628,1307655,160,283,19,45355
512205,1198791,175,335,2,56000
618206,1406828,160,241,5,20800
760840,1714674,950,117,0,104500
482873,1135028,300,373,-2,68600
514147,1203379,270,250,-169,8000
554452,1295288,160,287,-2,34860
635399,1445777,475,0,7,142350
549517,1284511,475,271,-87,54000
635456,1445905,140,225,-5,27436
867988,1602314,360,43,97,0
431106,1031334,175,429,-1,72200
451611,1079413,175,406,-4,60000
638486,1452868,160,222,0,30110
914557,2032332,500,5,32,15000
877347,1966043,500,35,32,30000
873604,1960916,500,0,7,280000
800033,1800592,165,91,0,14000
450000,1075559,140,407,-21,47950
489225,1146763,175,364,-66,28750
398924,954530,175,453,3,65400
559981,1304749,300,284,24,86500
744983,1679159,165,129,-45,11500
622776,1417189,140,237,3,31100
748946,1688000,165,126,4,18800
913063,2026052,150,7,0,0
796353,1792512,165,94,0,12700
704085,1592390,500,162,12,60500
564480,1312520,160,281,52,37659
444748,1063224,240,325,7,85113
831715,1870139,250,71,12,16900
820553,1845895,130,78,29,13300
835460,1878234,130,69,13,10000
616796,1403581,300,243,1,64700
567450,1316980,160,280,0,43815
530110,1239511,175,315,26,56800
785031,1768061,950,101,1,86800
817817,1839867,165,80,5,11500
591006,1353373,160,208,-120,6000
855089,1921056,500,56,7,27500
562451,1039470,140,281,17,27981
771690,1738780,500,98,0,24000
552681,1291560,175,289,-35,20175
820602,1846006,165,78,3,12200
551498,1289062,175,290,15,51475
539895,1262289,300,219,-155,15500
512604,1199763,175,265,-145,19750
916773,2037399,250,0,7,69000
686694,1560336,275,175,15,50000
828518,1863361,500,73,1,32000
863617,1939247,500,47,20,30000
674495,1534375,300,186,3,41200
733121,1652334,175,140,23,26850
727384,1611301,270,145,3,38000
788463,1774854,165,99,-92,0
500121,1171155,295,351,1,74950
798659,1797668,500,92,2,36500
621523,1414425,175,238,8,34850
567526,1314538,160,220,-119,4900
817116,1838278,150,81,2,8800
814360,1832126,150,82,12,13000
754424,1442425,360,122,8,25920
628425,1429974,275,231,8,54120
433487,1036808,475,365,0,155306
853817,1918297,250,57,5,13000
692561,1571629,295,171,0,47794
901738,2006626,150,17,21,4500
813078,1829226,165,83,-24,4650
721197,1291641,115,150,1,17015
785666,1769456,130,101,4,13600
564230,1312239,275,279,0,29475
897065,1998120,500,20,1,6500
751869,1694516,500,124,3,35000
685553,1558347,475,176,42,101000
671807,1065118,380,144,5,29226
823914,1853217,500,76,2,33500
619203,1409149,300,241,2,62900
680166,1547388,175,181,21,31600
705625,1595517,160,161,3,25100
873397,1960424,150,38,19,7500
397962,952340,140,412,-59,26900
748521,1687075,500,126,-1,26000
860056,1732046,360,50,14,23156
516646,1209229,475,330,12,15500
810342,1823183,500,84,2,30500
613005,1395250,175,246,3,42500
854376,1919531,250,32,251,69000
780431,1758143,130,103,5,12975
567051,1316181,300,280,13,50200
857060,1925254,220,54,43,19600
517830,1211627,140,329,7,46100
875078,1962818,500,36,-8,10000
879702,1969822,500,32,3,14000
769565,1734040,150,110,-41,7000
816481,1836786,165,81,11,14000
853563,1917717,150,57,2,8100
919444,2043346,165,1,24,3000
605522,1379716,160,253,9,33760
867447,1947117,165,43,24,10000
670881,1195991,330,190,5,50263
774030,1744035,165,107,1,11720
492243,1153435,160,277,-211,9000
618805,1408175,175,241,0,42000
551581,1289230,175,207,-138,6200
752158,1695158,500,123,1,58000
597781,1364800,300,186,-37,17500
782146,1761745,250,102,7,25500
860198,1931914,165,50,2,7500
844819,1898417,280,29,-3,79000
550124,1286013,275,264,-34,26000
854269,1919263,250,57,2,13000
843324,1895281,165,65,6,10800
629929,1433413,270,224,25,68750
611191,1391381,160,248,-15,34970
688415,1324616,360,174,5,63300
558942,1302953,275,285,-1,77000
803487,1808180,220,89,-21,14680
781772,1761023,150,103,5,14650
660950,1430332,240,200,3,46050
694948,1575972,500,169,-12,52500
536685,1254977,175,306,6,49725
766291,1726884,165,112,-2,12450
698574,1582309,270,166,8,32500
853773,1918200,150,57,0,7600
679996,1240286,330,181,8,48485
866949,1946570,165,36,5,6335
733619,1653510,175,139,15,26500
529268,1237557,175,316,13,53050
553912,1294114,175,288,1,47000
835495,1878258,250,69,1,7200
671379,1317316,330,189,14,30057
497942,1166266,270,353,-5,88820
559289,1303516,275,285,7,77700
810147,1822784,165,84,0,12965
569280,1319860,475,0,7,152350
630378,1434403,140,230,4,28850
647214,1472965,160,142,-120,2000
538609,1259388,160,304,0,44640
818290,1302308,360,80,3,24798
692074,1570719,500,172,4,81000
555510,1297120,175,287,-38,24600
777110,1750842,165,105,11,16000
847205,1903483,500,63,12,34500
783135,1763859,165,102,6,16600
900098,2003468,250,18,9,5000
785402,1768891,500,101,1,45500
558585,1302376,295,285,0,83300
587398,1347171,475,267,3,122400
743356,1675444,165,131,0,30400
539231,1260824,160,302,0,47770
698768,1582607,175,166,-14,20500
711954,1608550,140,156,0,11750
573984,1299073,160,277,-3,39200
599507,1368026,160,258,0,27250
668925,1352523,330,192,228,133273
515254,1206002,160,332,3,50500
733967,1654318,500,139,-2,7500
528149,1129858,175,317,18,57500
860533,1932604,165,50,7,7375
790207,1778816,280,98,1,14100
606671,1382072,175,252,7,46775
835611,1878362,500,68,3,32000
816341,1836420,165,81,-1,10210
514598,1204432,160,333,0,40400
561319,1287418,475,284,-57,38700
429966,1028665,275,420,-9,81100
530746,1240971,140,314,6,43500
718279,1397107,360,152,9,26640
762502,1718441,500,116,1,55000
558691,1302525,175,202,-156,2775
852145,1914699,280,58,6,17300
676612,1539159,270,184,27,47500
547895,1280632,175,293,9,51938
573510,1326183,160,276,-6,28250
553001,1292250,175,289,10,46253
567334,1316729,160,280,-29,15700
816456,1836776,280,81,2,23300
777682,1752057,130,104,2,14000
672110,1529046,270,188,-5,22220
437121,1045352,140,339,-211,10695
562661,1309839,175,200,-160,5750
854832,1920544,130,56,11,8000
715215,1613925,300,154,2,40000
791479,1781650,500,98,6,48000
516151,1208127,160,331,4,48865
569868,1320622,140,278,-54,20040
885456,1979293,500,29,18,20000
785876,1769889,165,101,6,16600
709642,1332620,360,158,2,55042
531137,1241932,175,313,-1,46476
549703,1284968,275,292,11,74940
721709,1626569,500,149,1,53000
486412,1140761,475,364,-13,169334
587791,1347967,140,267,2,35700
816045,1835835,165,81,2,11600
610234,1389298,300,246,2,76000
710582,1171479,360,157,31,28813
743829,1220957,360,130,1,31320
724177,1632013,250,147,13,35000
634366,1443554,140,226,-30,20200
482742,1134753,175,372,13,25000
815163,1833926,430,81,1,34800
633022,1440421,475,228,4,95650
515459,1206053,475,332,0,135950
781691,1760852,165,102,22,19500
837689,1883037,165,68,10,11800
822668,1850555,165,77,4,12000
777279,1474823,360,105,1,19440
544881,1273769,300,296,-1,71800
515062,1205584,140,249,-227,1500
820627,1846067,165,78,1,12100
761309,1715791,165,117,3,18500
566408,1315121,175,280,9,40200
511363,1196847,140,336,6,47000
847143,1903439,130,63,6,9900
811690,1826205,165,83,8,13500
528332,1235474,300,259,29,92291
737951,1663425,130,136,23,19550
789845,1778022,500,99,8,50000
697718,1580721,300,167,1,44900
484376,1137318,300,371,17,38600
764816,1723639,130,113,1,11000
909586,2021209,500,10,7,5000
574314,1327470,160,274,18,40520
849802,1528255,150,60,19,10501
736172,1659292,280,137,-28,28750
573089,1325375,160,277,0,40900
745999,1681458,130,129,28,19500
569428,1320022,160,277,11,22800
896750,1997593,430,0,7,115000
714691,1612956,500,154,-40,32500
784129,1766040,150,102,7,15620
547972,1280901,175,293,-1,42675
780547,1758399,165,103,3,16500
828386,1863052,130,72,28,12000
505677,1183773,300,344,0,97300
630266,1434190,140,230,1,31875
525441,1228738,300,8,-1,90000
800551,1801726,165,91,3,9500
682649,1553010,140,179,1,22200
482254,1133678,275,318,-11,48100
679169,1544995,175,180,0,22750
769391,1733666,165,110,16,19165
819842,1844352,150,78,1,10500
856709,1894488,950,0,153,280000
633572,1441667,160,227,-2,35500
718940,1620760,160,151,15,25000
550200,1286201,175,291,10,51000
665844,1515094,300,195,0,54400
557902,1301210,270,286,3,40150
849896,1909614,250,60,3,12750
781487,1760429,165,102,8,17000
537063,1255854,300,261,-228,8000
824244,1853907,500,76,11,40000
808987,1820162,950,85,26,100000
446742,1067850,140,411,0,52716
649808,1478860,175,210,2,40000
588042,1348470,270,267,-10,33670
571489,1323144,160,277,-53,19700
753442,1698042,150,123,-1,14150
816173,1836125,130,81,16,10700
625465,1423201,175,235,2,40351
675799,1537351,160,185,2,25200
737964,1663445,500,136,-10,36500
517689,1211325,270,247,-163,21000
760305,1713531,500,117,-1,37400
565234,1313730,160,279,1,44450
856125,1923298,500,55,1,23000
809991,1822458,165,84,1,10094
737871,1296219,360,136,26,47766
594566,1359346,160,262,4,41067
818393,1841142,220,80,5,17000
568877,1319073,160,279,2,29800
624517,1421147,475,235,-3,69000
731373,1648347,430,141,1,63010
788090,1774066,130,99,3,10000
869407,1951806,250,41,46,20000
746841,1683331,165,127,2,19890
526153,1230376,175,320,7,55975
570484,1321378,160,278,1,42550
797740,1455982,360,92,0,16571
706029,1596420,175,161,0,27225
807247,1816296,500,87,0,37500
740100,1668280,500,8,-1,0
784671,1767214,500,101,0,40500
579343,1334116,240,273,-16,50916
583061,1339682,160,271,6,43400
784407,1766637,165,101,0,14600
676889,1539933,175,184,58,41500
917214,2038355,130,3,4,0
623901,1419704,175,236,29,43250
789966,1328651,165,99,8,16000
464673,1103288,175,393,4,68526
504520,1181163,475,345,0,103600
709960,1604505,500,157,0,71500
512991,1200590,175,250,-181,10500
856045,1475398,360,55,4,21106
591252,1353737,140,264,11,28600
827928,1862019,500,74,53,58500
633875,1442423,275,201,-84,12000
691228,1569023,500,172,1,74500
641699,1282252,360,218,6,58279
804099,1317619,165,89,2,12800
809572,1148442,360,85,0,25627
555285,1296744,475,287,7,134950
668290,1520481,175,193,36,32200
611299,1391633,140,248,14,36200
557948,1301381,175,286,-4,38975
606077,1380788,160,252,9,35000
621602,1414570,160,238,14,34700
796249,1792273,150,94,5,9620
821227,1847373,165,78,1,12000
512978,1200573,160,334,7,55200
569090,1319510,160,208,-120,9820
821002,1846869,165,78,1,11500
657813,1497055,175,202,0,23100
791631,1782022,500,98,3,42400
816152,1836084,165,81,0,10960
505623,1183636,475,344,-66,105000
410666,982572,275,355,99,164875
537087,1255855,175,223,-186,5250
625070,1421951,175,235,2,37350
550188,1286138,140,262,-78,17300
673612,1532309,175,187,24,34700
544658,1273243,300,206,48,99818
552119,1290456,175,290,-51,37700
618888,1408363,175,221,-43,16250
708063,988843,360,159,1,56401
910148,2022487,165,9,76,13100
700253,1310875,360,165,12,39667
519150,1214492,270,328,7,82350
551507,1288879,175,290,3,48625
512125,1198610,160,315,-44,23810
677384,1540988,160,183,7,30500
693297,1573213,160,171,32,31900
594199,1358611,160,262,2,39400
710877,1606437,175,157,2,17700
824166,1852933,280,76,-22,11000
850366,1910698,280,60,-34,3000
585568,1343890,240,269,3,66400
809953,1822371,165,84,-11,7800
870470,1954097,165,41,-10,1500
818968,1842427,130,79,18,11700
593961,1358115,270,262,14,76390
778653,1754212,250,103,36,33500
559599,1304137,175,285,2,37350
559671,1304325,270,285,-9,51170
856105,1923251,130,55,3,6600
833895,1874840,500,62,1,287850
653896,1488180,140,206,4,17620
817150,1838357,165,81,6,12700
810693,1824063,250,84,2,18000
898660,2000824,150,19,3,2500
840437,1888873,165,66,23,13675
439224,1050161,275,419,2,103500
478580,1128146,300,378,0,65112
871217,1321348,360,40,3,7881
603198,1374738,160,193,-119,6500
824990,1855565,500,76,-1,25800
806577,1814981,500,87,0,30500
516678,1209302,140,247,-240,0
897332,1998555,500,20,35,24000
677722,1305283,330,183,-45,29172
636321,1447871,175,199,-39,14200
515823,1207409,140,248,-177,8300
454220,1085507,295,402,0,83441
787600,1772946,165,100,2,13000
625555,1423412,175,235,1,33000
549989,1285710,160,208,-181,3000
856599,1924267,500,54,1,23500
714627,1612830,175,154,9,26500
686735,1493374,140,175,-4,18225
570599,1321560,160,278,31,48000
551076,1288265,175,290,1,44038
696982,1579544,300,168,18,34800
894125,1993428,220,22,-2,3040
765142,1724297,500,113,1,53500
628586,1430331,175,231,1,41800
433403,1036688,175,426,-9,58928
699403,1324851,699,166,-50,80000
705635,1150404,699,153,-64,64100
698415,1582085,500,167,-3,61000
849079,1907779,150,60,24,10000
519680,1215695,270,327,1,85800
850764,1241975,360,59,7,24909
769291,1733489,500,110,6,47000
867283,1947258,280,43,-8,8000
839974,1887844,150,67,3,10300
521701,1220206,140,325,5,46400
548424,1281978,140,293,-1,34450
866318,1945179,500,45,3,17500
740080,1668201,150,133,-2,13600
910295,2022840,500,9,8,5000
862893,1937693,500,48,0,19000
789787,1777846,220,99,-13,13100
664132,1511299,480,196,-24,53400
890865,1987946,280,25,81,39000
850291,1910504,150,60,-14,5000
537976,1257912,160,230,-27,14300
512619,1199809,175,334,4,49300
834092,1875250,150,70,12,10650
700633,1200760,360,165,1,56586
860583,1932711,165,50,8,7000
760934,1714880,165,117,4,19000
526673,1231618,175,319,14,50775
814421,1832296,130,82,2,10500
390099,928030,140,360,1,64400
893138,1992103,165,23,35,8500
553229,1254096,300,162,-9,15600
514410,1203977,240,297,-73,37300
569023,1319367,275,279,5,68550
913181,2029198,500,6,8,3500
848633,1906791,165,61,4,10750
584482,1341845,270,270,4,65700
512943,1200546,160,278,-53,8700
810763,1824186,165,84,8,10500
488893,1145992,140,364,0,42840
803366,1807919,500,89,1,41500
810802,1824263,130,84,1,12000
788122,1774139,130,99,3,13140
403505,965356,140,288,-95,25200
818623,1841679,130,80,1,8725
543703,1270991,175,298,-1,47854
566850,1315903,160,280,-13,26220
680516,1548185,270,181,0,42660
747254,1684188,500,127,0,22500
663688,1183959,330,92,2,14699
815102,1833796,130,81,-18,8000
624255,1420504,175,235,-3,38875
708394,1601193,175,159,5,26250
513440,1201743,240,250,-222,5000
660506,1503101,160,200,1,26310
615441,1400650,140,190,-56,7000
512453,1199378,270,252,-206,14100
828438,1863179,500,73,2,27000
857083,1925318,500,50,7,18500
883963,1977072,500,30,31,27000
644632,1466943,270,37,-30,0
916818,1752057,360,3,2,0
820146,1844982,150,78,175,37000
491614,1152014,175,179,-45,20650
498113,1166635,275,353,-62,56525
724460,1632696,500,147,21,77000
841586,1891426,165,66,7,11400
555663,1297419,275,287,1,57275
815366,1834361,130,81,0,10001
572664,1324753,240,194,-122,6000
573678,1326452,175,277,-125,20250
526330,1230800,475,320,1,145450
610177,1389122,270,248,-1,51000
511922,1198159,295,335,1,92840
583807,1340714,160,187,-136,5500
794712,1788822,165,96,-20,9000
451955,1080233,175,405,0,73200
570006,1320756,160,278,0,41724
512339,1199035,475,252,-114,30000
551660,1289408,275,290,4,74600
633914,1442523,160,226,-16,20240
573767,1303004,270,277,6,73400
533770,1248197,160,310,0,38150
416584,996577,175,439,-3,62050
483746,1136340,140,289,-275,1000
544226,1272209,175,297,0,50384
436496,1043842,140,422,-53,21580
712223,1608697,160,155,6,25000
526648,1231552,275,304,-121,38900
779373,1755800,165,104,13,17500
633348,1441157,240,199,-121,16500
573611,1326333,140,277,1,40369
512428,1199287,295,335,0,81900
614105,1397263,270,245,-17,36200
701163,1586811,500,165,15,85000
722848,1628985,175,148,8,25500
528043,1228693,160,318,1,49300
439558,1035896,240,362,2,71910
757013,1706068,165,119,1,18508
679218,1545131,175,182,6,25325
565377,1313987,270,281,1,64000
639464,1455106,270,220,85,79340
548135,1281286,175,293,-1,39350
707642,1599689,175,160,18,30229
824722,1854974,165,76,10,13000
579370,1334149,140,190,-141,4100
813660,1830591,165,82,24,16500
516526,1208942,160,331,1,52070
784585,1767064,165,101,0,15500
560220,1305037,140,284,-30,23700
870458,1954080,500,33,14,20000
786369,1770771,280,99,-15,18000
701725,1587934,175,164,-2,26200
458085,1091960,475,364,2,169339
680957,1201500,270,180,43,46210
775670,1747735,130,106,2,13200
917387,2038750,500,3,4,0
585967,1344684,270,267,-30,26050
759125,1710836,150,118,1,14800
818804,1842043,165,80,1,12000
706077,1596529,275,161,-1,44960
557370,1300321,240,286,3,68400
661971,1506521,275,199,23,52250
603089,1374789,160,255,-160,14760
871819,1956935,500,39,1,16500
848995,1907593,500,61,2,16500
563295,1311010,175,280,3,54000
689560,1168092,360,173,13,57418
890219,1986939,165,26,17,6000
910441,2023147,500,9,18,10000
492194,1153254,300,360,4,101146
496633,1163191,160,355,-1,45406
864827,1941876,280,46,110,60000
522871,1222878,175,321,-1,40450
804868,1811175,500,88,-33,22500
484661,1137833,240,371,0,62240
729698,1644660,175,143,2,23050
787644,1773048,130,99,-10,9060
779470,1756029,130,104,0,9555
620758,1412748,300,239,6,66400
777615,1751912,280,104,25,31000
562411,1309280,160,197,-140,5500
729863,1645041,175,143,3,23502
838804,1885406,130,67,14,9000
544309,1272399,175,297,5,52675
742235,1672970,130,132,3,15150
790000,1080582,165,94,0,16750
532495,1245126,300,312,1,81800
595405,1360931,160,261,1,31245
691242,1568994,270,172,-19,36000
823601,1852573,250,77,5,18500
676096,1538073,175,185,0,34400
647285,1473120,160,214,2,30200
796521,1792900,250,94,2,21250
736801,1660716,500,137,0,60500
545982,1276265,295,295,3,88300
565288,1313834,160,198,-147,4520
677478,1541194,175,183,2,30000
749947,1690187,220,125,-1,18930
895521,1995555,165,21,4,3000
461028,1097047,240,397,-71,35780
645569,1469149,275,215,3,50106
692321,1195118,360,170,69,67863
554528,1295471,160,227,-120,15000
515840,1207484,175,331,-36,31250
853050,1916660,500,57,10,28500
696196,1308750,360,168,13,53938
563067,1310559,140,282,0,26640
758789,1710096,500,118,8,46500
758128,1708603,165,119,5,18800
616684,1403339,175,243,0,44125
855882,1922773,150,56,3,8500
547720,1280276,300,293,0,53000
678684,1543885,160,182,5,29120
644530,1466728,175,216,3,30700
633602,1441757,140,227,0,31050
651878,1483590,160,209,4,31300
404282,967181,175,449,36,63200
902620,2008139,165,15,10,3000
618835,1408248,160,241,-47,16000
601647,1372010,160,256,-63,17100
640221,1456873,175,220,4,35350
405267,969510,240,406,-202,36400
893585,1324121,699,22,52,51940
438568,1048716,295,419,-30,48100
912000,2026524,150,7,6,1000
506176,1184839,295,343,0,83585
445301,1064478,475,326,9,168395
745652,1676788,130,129,-5,12100
873751,1292621,150,37,2,4500
502716,1177002,140,348,-72,17800
672586,1530047,300,0,7,90000
555418,1296944,160,287,-61,24800
582725,1339061,240,271,6,61695
854073,1918879,430,57,16,29800
707577,1599572,270,160,3,42910
820018,1844747,130,78,1,7700
890589,1987459,150,25,12,4500
846048,1376222,360,63,-1,16518
749368,1449591,360,126,2,17560
410208,981591,175,444,4,77700
615295,1400309,175,244,17,39900
549846,1285352,160,292,4,42550
805883,1813445,500,88,39,60000
545723,1275679,175,212,-149,10000
847885,1905113,130,62,6,8400
675845,1537454,175,185,-1,28450
890076,1986659,165,26,32,8000
775518,1747334,165,106,-3,14450
529877,1238870,175,315,-46,39200
704953,1594189,175,162,-81,9513
672286,1432451,480,188,5,70300
703067,1590607,500,163,0,54500
548877,1282998,175,292,-2,41610
873284,1960172,280,38,1,8000
903033,2008748,280,15,4,4000
566826,1315840,160,280,-4,40400
848005,1592615,115,62,2,7478
815603,1834872,130,81,-31,5800
408121,976382,475,363,-173,60000
552985,1292190,175,288,1,44075
489992,1148427,140,363,-6,45967
811084,1824928,165,84,15,15000
799551,1799609,130,91,15,9020
630570,1434878,160,230,5,33519
816217,1836200,165,81,-3,11800
633905,1314052,175,227,2,6100
822338,1064111,250,77,3,14500
789398,1776930,150,99,-18,11450
621700,1414823,275,238,2,63775
693037,1572667,175,171,2,28650
909708,2021471,130,10,12,2000
584692,1342261,240,270,5,66700
721051,1625153,175,150,1,25200
444486,1062554,240,412,7,84869
746228,1681987,150,128,1,17700
647356,1473265,295,213,1,62200
453000,1082698,240,404,-35,61400
906524,2003764,220,0,7,59000
823752,1852910,165,76,8,13000
906659,2015188,220,12,2,1540
802538,1806186,165,90,2,14900
571052,1318616,160,278,4,42000
501109,1173392,240,350,-5,19550
519603,1215532,240,328,-71,37200
533844,1248378,175,310,5,39671
774930,1495305,130,28,24,62000
638538,1401355,175,222,0,34950
850255,1910397,150,60,5,9000
832296,1351026,360,71,0,9576
551565,1289210,175,207,-131,10500
799027,1798449,500,92,-15,35001
917690,2039401,150,3,5,0
399867,956742,140,161,-120,4200
616470,1402852,175,243,5,39650
571389,1322942,275,219,-120,22500
622275,1416126,175,237,-1,28000
547249,1279177,300,293,1,73400
486016,1140071,270,363,44,38033
897506,1998873,250,20,47,15000
830685,1868043,165,72,11,12300
713718,1611332,250,155,-61,4300
549742,1285093,175,292,-64,21800
811852,1826541,500,83,-1,36000
618817,1408223,175,241,5,43600
751043,1692677,280,0,7,79000
423916,1014033,275,434,0,102000
791646,1782030,165,98,1,13500
511203,1196464,140,336,3,44050
537886,1257673,300,305,35,48200
514258,1203639,175,333,8,52775
565152,1313592,160,281,4,24950
585519,1343755,160,269,5,42800
885360,1289120,1,0,28,0
882417,1974275,250,26,120,69000
460419,1095921,175,314,-269,6750
562218,1301540,270,283,4,68040
636352,1447925,175,224,52,44756
750771,1692071,165,124,5,15295
850827,1901294,500,56,0,24000
694959,1575859,175,169,18,28850
502470,1176411,160,348,-2,43020
440874,1054043,240,385,0,85589
901481,2006103,250,10,16,2500
569601,1320383,175,278,11,50575
437906,1047187,240,325,18,85113
780702,1758686,165,103,16,17500
788321,1774549,500,98,2,46000
678039,1542529,160,183,1,28000
511842,1197985,240,335,3,61500
563210,1310836,175,282,4,52700
512159,1198687,275,335,18,92000
832702,1872255,220,71,11,17650
682394,1552421,160,179,8,23700
501870,1175039,300,349,0,98656
788550,1775057,150,99,13,15750
867902,1948618,150,43,2,6000
549964,1285661,175,257,-31,12000
834492,1876138,500,70,3,26700
550624,1287250,300,291,1,67800
909704,2021488,950,10,39,40000
566550,1315386,140,280,8,36000
399696,956373,140,453,10,58800
890186,1986884,130,26,13,4200
516367,1203394,275,330,5,68350
573982,1146967,475,237,-69,45500
675390,1536460,300,186,5,25100
492068,1153004,240,356,1,84240
596160,1361999,475,260,2,96017
895713,1995832,150,21,-1,2000
916802,2037464,500,3,24,10000
403919,966341,240,366,-2,78569
604414,1377449,240,253,4,58400
537645,1256729,240,305,-5,34500
756650,1705238,165,119,-23,12000
580993,1336439,160,271,1,37660
434090,1038259,140,425,19,54636
696208,1578201,175,168,8,27525
764404,1722776,165,114,3,18000
691440,1569381,140,172,1,21050
899124,2001765,165,19,7,3300
575871,1329867,300,275,17,81000
851051,1912224,250,59,14,16500
832652,1872132,500,70,1,32000
696305,1578303,160,168,-4,13000
719012,1620897,240,151,4,34000
414533,991818,300,358,-231,27000
626810,1313985,240,233,14,32920
559451,1303870,160,285,4,45001
624307,1420622,175,236,-68,12500
433237,1036232,275,426,-8,105350
453294,1083398,175,370,-326,6250
843981,1117932,430,64,12,30000
549416,1283490,175,292,1,46025
514198,1203495,140,333,3,47350
706543,1597385,160,160,15,26000
618515,1407493,175,241,4,43000
821509,1848019,165,78,8,13500
514641,1204543,300,74,198,97742
849174,1908014,500,61,7,30000
425990,1019093,300,367,0,106200
721991,1627119,175,148,2,17375
784146,1766088,130,102,7,14000
821954,1848990,165,77,29,17000
697274,1580006,175,166,5,28525
647531,1473673,160,213,1,31800
480901,1131634,140,376,4,51000
524896,1227529,240,322,5,72850
559562,1304089,175,285,-6,32300
478750,1128495,140,296,-154,19000
806238,1814265,500,87,11,45000
813195,1829457,280,83,4,21100
911305,2024977,500,8,5,3000
624918,1421935,160,235,15,38600
800430,1737079,165,91,7,14550
534923,1250877,300,308,-2,70068
883247,1975815,165,31,12,6000
916511,2036780,250,4,43,10000
907980,2017613,150,12,31,5000
489648,1147688,240,178,-130,2000
702685,1589917,175,164,3,28000
908439,2018546,130,10,11,1900
533223,1246880,300,228,-161,18000
817502,1839136,280,80,3,21000
739880,1667735,130,134,6,14410
594520,1359243,270,262,8,64000
546871,1278248,240,293,63,80225
758828,1710157,130,118,0,10950
755386,1702477,220,121,1,19750
620713,1412630,160,239,11,39150
700332,1585329,160,165,21,28000
570279,1321166,270,275,-64,8250
791819,1782435,150,98,4,9000
833771,1874568,165,70,3,11000
550161,1286106,275,291,-42,64350
847890,1905091,250,62,10,16000
682792,1553340,175,179,11,28350
629634,1432747,175,230,5,39800
705503,1595264,275,161,0,39200
855462,1620078,360,56,1,18965
736062,1659062,150,137,0,17500
702293,1589069,480,164,8,60840
710010,1110226,360,158,0,26076
873825,1961388,130,37,15,6000
595491,1361079,270,261,-16,50400
518582,1213195,270,258,77,88765
761469,1716131,130,116,3,14625
854717,1920285,500,56,1,25000
784214,1766222,165,102,4,10500
414546,991849,175,441,1,80825
638878,1209033,140,221,18,21000
554656,1295766,300,135,-128,0
716242,1380838,360,153,1,49392
559488,1303901,160,285,3,44000
585435,1343552,270,269,9,61200
538240,1258496,175,304,-14,35695
747224,1684105,165,127,1,18925
855770,1922555,500,54,23,35001
702803,1590128,175,164,1,15200
660767,1503732,175,200,-1,32565
456241,1089241,275,400,1,87500
854096,1918923,150,57,2,8500
433600,1017956,300,426,-11,89300
903509,2009539,500,15,8,5000
823564,1852444,500,77,0,27000
839532,1886932,250,67,1,15000
789046,1776120,280,99,22,32400
650455,1480323,240,87,81,74815
545047,1274156,300,296,14,86300
837261,1882063,500,68,8,31500
809552,1821481,500,85,13,45000
538557,1259255,175,304,14,77500
841788,1891919,150,66,-1,9100
787694,1773161,165,100,7,16800
818858,1842177,250,80,10,20000
744437,1316696,360,130,1,25427
852107,1914618,250,58,17,14000
619385,1409584,475,240,7,97250
562575,1309666,140,283,11,39900
501925,1175193,270,349,8,82400
896283,1996923,500,21,15,14500
802353,1805744,130,90,19,13500
534027,1248796,275,309,1,84050
805912,1813511,500,88,0,38500
651791,1483407,140,209,25,27700
605896,1380430,270,252,2,70900
789982,1778292,130,99,3,10430
520500,1217264,475,327,-22,118000
837780,1883229,250,68,9,17500
803680,1808537,500,89,6,40000
775217,1746697,500,106,0,36500
786141,1770398,130,100,98,25015
624187,1420327,275,236,1,58175
538417,1258896,175,304,3,46000
554730,1295923,270,288,-22,48780
892546,1991061,250,24,9,6500
573379,1325936,270,12,16,85310
830353,1867356,165,72,3,10900
799207,1798862,500,92,6,45000
535154,1251385,300,308,-1,83300
777329,1716219,165,105,-69,3050
852579,1915627,500,58,2,26500
406388,972262,175,447,4,72250
760374,1713629,165,117,-2,15450
527653,1233848,175,318,6,58600
819996,1844686,165,78,-22,5000
404047,966548,175,449,12,75500
556330,1269069,300,232,-102,25000
492612,1154302,270,359,-40,72400
558989,1303017,270,285,2,62950
489205,1146716,275,364,0,80025
661380,1505137,175,199,0,31950
433109,1035919,475,426,1,50501
848261,1905924,150,61,45,15000
800463,1801527,500,91,39,60500
624186,1420329,275,236,10,65000
444706,1063113,240,128,-120,0
