,mention
29455,Ludacris
29456,MTVBaseAfrica
29457,ShoMadjozi
29458,ShoMadjozi
29459,angeliquekidjo
29460,davido
29461,GrayMarwa
29462,MTVBaseAfrica
29463,YouTube
29464,MTVBaseAfrica
29465,davido
29466,davido
29467,youtubemusic
29468,MTVBaseAfrica
29469,UNICEF_Nigeria
29470,MTVBaseAfrica
29471,TiwaSavage
29472,angeliquekidjo
29473,davido
29474,UNICEF_SA
29475,idriselba
29476,UNICEF
29477,WFP
29478,LittleSun
29479,MTVBaseAfrica
29480,YouTube
29481,idriselba
29482,UNICEFAfrica
29483,idriselba
29484,UNICEF
29485,WFP
29486,sergeibaka
29487,mas_UG
29488,BebeCoolUG
29489,sautisol
29490,idriselba
29491,MTVBaseSouth
29492,Realomosexy
29493,jarule
29494,MTVBaseAfrica
29495,idriselba
29496,jarule
29497,Realomosexy
29498,PaulKagame
29499,duttypaul
29500,duttypaul
29501,angeliquekidjo
29502,youtubemusic
29503,MTVBaseAfrica
29504,chloexhalle
29505,idriselba
29506,YouTube
29507,MTVBaseAfrica
29508,MTVBaseWest
29509,YouTube
29510,ReekadoBanks
29511,Rotimi
29512,MTVBaseSouth
29513,sautisol
29514,MTVBaseWest
29515,YouTube
29516,AfroB_
29517,ameyaw112
29518,UNICEF_Nigeria
29519,MTVBaseAfrica
29520,MTVBaseAfrica
29521,MTVBaseSouth
29522,PearlThusi
29523,MTVBaseLuso
29524,DJFreshSA
29525,MTVBaseSouth
29526,zozitunzi
29527,UNICEF_Nigeria
29528,MTVBaseAfrica
29529,MTVBaseWest
29530,YouTube
29531,heisrema
29532,actorbrianwhite
29533,idriselba
29534,WFPUSA
29535,WFP
29536,UNICEF
29537,idriselba
29538,MTVBaseWest
29539,YouTube
29540,davido
29541,markangelcomedy
29542,HamiltonAnthony
29543,ToofanOfficiel
29544,MTVBaseAfrica
29545,DiazChrisAfrica
29546,MTVBaseAfrica
29547,idriselba
29548,burnaboy
29549,sautisol
29550,TiwaSavage
29551,akaworldwide
29552,DJHenryLove
29553,MTVBaseAfrica
29554,WFPUSA
29555,WFP
29556,UNICEF
29557,chiefagbabiaka
29558,MTVBaseAfrica
29559,YouTube
29560,VOAPortugues
29561,angeliquekidjo
29562,burnaboy
29563,ShoMadjozi
29564,C4pedroOfficial
29565,OfficialNiniola
29566,MTVBaseEast
29567,YouTube
29568,diamondplatnumz
29569,duttypaul
29570,MTVBaseSouth
29571,davido
29572,UNICEFAfrica
29573,YouTube
29574,BebeCoolUG
29575,YouTube
29576,duttypaul
29577,YouTube
29578,OfficialNiniola
29579,YouTube
29580,adekunleGOLD
29581,YouTube
29582,Trevornoah
29583,Bujutoyourears
29584,angeliquekidjo
29585,angeliquekidjo
29586,OkayAfrica
29587,YouTube
29588,burnaboy
29589,akaworldwide
29590,angeliquekidjo
29591,sautisol
29592,JinmiAbduls
29593,YouTube
29594,officialnandy
29595,MTVBaseWest
29596,manifestive
29597,TeniEntertainer
29598,fallyipupa01
29599,YouTube
29600,TeniEntertainer
29601,YouTube
29602,ShoMadjozi
29603,MTVBaseSouth
29604,YouTube
29605,MTVBaseWest
29606,MTVBaseWest
29607,TiwaSavage
29608,YouTube
29609,MTVBaseEast
29610,sautisol
29611,YouTube
29612,YouTube
29613,idriselba
29614,burnaboy
29615,ShoMadjozi
29616,yemialade
29617,akaworldwide
29618,sautisol
29619,diamondplatnumz
29620,TiwaSavage
29621,fallyipupa01
29622,MTVBaseWest
29623,latsthedj
29624,Soundsultan
29625,Soundsultan
29626,ckay_yo
29627,MTVBaseWest
29628,oxladeofficial
29629,DRBLasGidi
29630,MTVBaseFranco
29631,Clashman_jadore
29632,MTVBaseWest
29633,djcaspersandra
29634,Praiz8
29635,ReekadoBanks
29636,VICTORIA_KIMANI
29637,goodjob1st
29638,RealShinski
29639,MTVBaseFranco
29640,MTVBaseFranco
29641,ReekadoBanks
29642,MTVBaseWest
29643,ReekadoBanks
29644,DJTira
29645,DjMaphorisa
29646,MTVBaseWest
29647,dj_switchaholic
29648,djknightNG
29649,Styl_Plus
29650,pwettyparlour
29651,zeal_stylplus2
29652,Shifikovie
29653,Styl_Plus
29654,zeal_stylplus2
29655,Shifikovie
29656,Styl_Plus
29657,IamKingPromise
29658,IamKingPromise
29659,MTVBaseAfrica
29660,MTVBaseWest
29661,DeeJayShawn_
29662,MTVBaseEast
29663,sautisol
29664,ShoMadjozi
29665,stonebwoy
29666,bhmng
29667,stonebwoyb
29668,MTVBaseAfrica
29669,MTVBaseFranco
29670,OfficielVano
29671,wizkidayo
29672,SammyBhim
29673,stonebwoyb
29674,MTVBaseAfrica
29675,MTVBaseWest
29676,Gigi_Lamayne
29677,MTVBaseSouth
29678,stonebwoyb
29679,MTVBaseAfrica
29680,stonebwoyb
29681,ibraah_tz
29682,KondeGang
29683,MTVBaseWest
29684,GlblCtzn
29685,WHO
29686,EFYA_Nokturnal
29687,mugeezxmugeez
29688,MTVBaseWest
29689,GlblCtzn
29690,WHO
29691,stonebwoyb
29692,EFYA_Nokturnal
29693,MTVBaseWest
29694,MTVBaseWest
29695,MTVBaseWest
29696,MTVBaseWest
29697,DjObiAjEnt
29698,MTVBaseWest
29699,MTVBaseWest
29700,Officialchike
29701,MTVBaseAfrica
29702,MTVBaseWest
29703,Officialchike
29704,Officialchike
29705,BeautifullPalo
29706,a_super_african
29707,GlblCtzn
29708,shattawalegh
29709,shattawalegh
29710,shattawalegh
29711,Johnnydrille
29712,MTVBaseAfrica
29713,ORIN247
29714,Johnnydrille
29715,MTVBaseAfrica
29716,Benneee_
29717,GuchiLoba
29718,Johnnydrille
29719,MTVBaseWest
29720,MAVINRECORDS
29721,Johnnydrille
29722,NightlifeNG_
29723,harmonize_tz
29724,IAmWONDABOY
29725,KWESIARTHUR_
29726,KWESIARTHUR_
29727,casspernyovest
29728,TweezyZA
29729,mavinsrecords
29730,Johnnydrille
29731,MTVBaseAfrica
29732,MTVBaseWest
29733,MTVBaseWest
29734,DjSose
29735,MTVBaseAfrica
29736,DjBabus
29737,MTVBaseWest
29738,iamdjttb
29739,DjBabus
29740,MTVBaseAfrica
29741,DJTira
29742,DJTira
29743,speedstabro
29744,DBNGOGO
29745,DJTira
29746,DJTira
29747,speedstabro
29748,MTVBaseWest
29749,patorankingfire
29750,bisa_kdei
29751,KiDiMusic
29752,stonebwoyb
29753,AmgNapiboi
29754,MTVBaseAfrica
29755,MTVBaseEast
29756,diamondplatnumz
29757,SarkNativesGH
29758,MTVBaseAfrica
29759,sarkodie
29760,Maa_Abena_
29761,KiDiMusic
29762,MTVBaseSouth
29763,SpecialSlim
29764,MTVBaseSouth
29765,MTVBaseWest
29766,MTVBaseWest
29767,AlexOkosi
29768,MTVBaseSouth
29769,CottonFestJHB
29770,rikyrickworld
29771,MTVBaseEast
29772,Irenentale
29773,MTVBaseWest
29774,MTVBaseWest
29775,angeliquekidjo
29776,MTVBaseWest
29777,burnaboy
29778,MTVBaseWest
29779,MTVBaseWest
29780,NaomiCampbell
29781,MTVBaseSouth
29782,uncle_partytime
29783,MTVBaseWest
29784,DJSOUPAMODEL
29785,ViacomAfrica
29786,ViacomAfrica
29787,MTVBaseFranco
29788,mtvshugababi
29789,naan_must_stay
29790,Engen_SA
29791,Engen_SA
29792,MTVAfrica
29793,KimJaydeBlog
29794,MTVBaseAfrica
29795,KimJaydeBlog
29796,SpecialSlim
29797,Afrochella
29798,MTVBaseSouth
29799,thelondonroots
29800,MTVBaseSouth
29801,DJFreshSA
29802,timesquareza
29803,MTVBaseSouth
29804,Afrochella
29805,MTVBaseWest
29806,MTVBaseWest
29807,nonelawalsh
29808,MTVBaseWest
29809,iamcardib
29810,RickRoss
29811,MTVAfrica
29812,RickRoss
29813,MTVBaseWest
29814,manifestive
29815,manifestive
29816,MTVBaseSouth
29817,BET_Africa
29818,MTVShuga
29819,MTVShugaNaija
29820,JemimaOsunde
29821,UnclePamilerin
29822,Msmenalicious
29823,afunyabea
29824,resetglobalpeop
29825,globalsdgsyouth
29826,globalsdgsyouth
29827,globalsdgsyouth
29828,globalsdgsyouth
29829,ewuraadamskarim
29830,resetglobalpeop
29831,Trevornoah
29832,angeliquekidjo
29833,burnaboy
29834,MTVShuga
29835,MTVBaseWest
29836,MTVAfrica
29837,Ami_Faku
29838,MTVAfrica
29839,LangaMav
29840,StrongbowSA
29841,MTVAfrica
29842,_faith_nketsi
29843,MTVAfrica
29844,wizkidayo
29845,ANATII
29846,MTVBaseWest
29847,amandaoruh
29848,MTVBaseWest
29849,MTVBaseWest
29850,illBlissGoretti
29851,CoolFMNigeria
29852,MTVBaseWest
29853,MTVBaseWest
29854,HeroLager
29855,MTVBaseWest
29856,MTVBaseAfrica
29857,ChinaksChris_
29858,MTVBaseAfrica
29859,_starbiola
29860,MTVBaseAfrica
29861,MaltaGuinnessNG
29862,MTVBaseWest
29863,MTVBaseWest
29864,RicHassani
29865,DStv
29866,MTVBaseSouth
29867,1GunnaGunna
29868,MTVBaseSouth
29869,MTVBaseSouth
29870,tshegokoke
29871,MTVBaseWest
29872,adekunleGOLD
29873,DStv
29874,MTVAfrica
29875,MTVAfrica
29876,MTVBaseWest
29877,joeboyofficial
29878,MTVBaseWest
29879,joeboyofficial
29880,joeboyofficial
29881,joeboyofficial
29882,MTVBaseWest
29883,joeboyofficial
29884,MTVShugaNaija
29885,MaltaGuinnessNG
29886,burnaboy
29887,MTVAfrica
29888,halsey
29889,ImpulseSA
29890,WarnerMusicSA
29891,burnaboy
29892,burnaboy
29893,vmas
29894,halsey
29895,MTV
29896,MTVBaseWest
29897,Simidrey
29898,MTV
29899,halsey
29900,NiallOfficial
29901,MTVBaseSouth
29902,MTVAfrica
29903,MTVAfrica
29904,NiallOfficial
29905,Simidrey
29906,DStv
29907,MTVAfrica
29908,ImpulseSA
29909,Boity
29910,MTVBaseWest
29911,MTVBaseWest
29912,MTVBaseWest
29913,MTVBaseWest
29914,HeroLager
29915,Lionezz__
29916,MTVBaseWest
29917,MTVBaseWest
29918,MTVBaseWest
29919,MTVShugaNaija
29920,MTVBaseWest
29921,MAVINRECORDS
29922,SonyMusicAfrica
29923,AmandaBlackSA
29924,MTVBaseSouth
29925,rikyrickworld
29926,MTVBaseSouth
29927,MTVBaseSouth
29928,UnclePamilerin
29929,MTVBaseAfrica
29930,UmehWrites
29931,Msmenalicious
29932,chiefagbabiaka
29933,iamTizzle
29934,Cutewalterr
29935,MaltaGuinnessNG
29936,Cutewalterr
29937,MaltaGuinnessNG
29938,SpecialSlim
29939,MTVShugaNaija
29940,LarryGaagazeen
29941,MTVShugaNaija
29942,akaworldwide
29943,YoungstaCpt
29944,shattawalegh
29945,MTVAfrica
29946,FaiithNketsi
29947,MTVAfrica
29948,iambeckyg
29949,MTVBaseWest
29950,MTVShugaNaija
29951,MaltaGuinnessNG
29952,MTVShugaNaija
29953,dadaomowunmi
29954,mynameisbukola
29955,UzoamakaAniunoh
29956,MTVBaseWest
29957,NeduWazobiafm
29958,MTVBaseWest
29959,illBlissGoretti
29960,marcswagz
29961,NeduWazobiafm
29962,MTVBaseWest
29963,HeroLager
29964,MTVBaseWest
29965,VectorThaViper
29966,MTVBaseWest
29967,Jessejagz
29968,MTVBaseSouth
29969,BET_Africa
29970,BET_Africa
29971,MTVAfrica
29972,iambeckyg
29973,sarkodie
29974,MTVAfrica
29975,sarkodie
29976,BET_Africa
29977,falzthebahdguy
29978,BET_Africa
29979,Iceprincezamani
29980,BET_Africa
29981,MTVBaseWest
29982,MTVBaseWest
29983,MTVBaseWest
29984,MTVBaseWest
29985,MTVBaseWest
29986,MTVBaseWest
29987,NeduWazobiafm
29988,MTVBaseWest
29989,MTVBaseWest
29990,HeroLager
29991,MTVBaseWest
29992,MTVAfrica
29993,Boity
29994,burnaboy
29995,harmonize_tz
29996,PrinceKaybee_SA
29997,TeniEntertainer
29998,ToofanOfficiel
29999,mtvema
30000,Nasty_CSA
30001,mtvema
30002,Nasty_CSA
30003,burnaboy
30004,PrinceKaybee_SA
30005,TeniEntertainer
30006,ToofanOfficiel
30007,harmonize_tz
30008,TeniEntertainer
30009,NickAfrica
30010,TeniEntertainer
30011,heisrema
30012,NickAfrica
30013,amarachidance8
30014,EFYA_Nokturnal
30015,beccafrica
30016,MTVAfrica
30017,MTVAfrica
30018,NickAfrica
30019,NickAfrica
30020,NickAfrica
30021,MojiDelanoBlog
30022,Lionezz__
30023,MTVBaseWest
30024,illBlissGoretti
30025,HeroLager
30026,HeroLager
30027,officialnairam1
30028,NickAfrica
30029,TeniEntertainer
30030,MTVBaseWest
30031,official2baba
30032,MTVBaseWest
30033,NickAfrica
30034,TeniEntertainer
30035,heisrema
30036,fireboydml
30037,MTVBaseWest
30038,burnaboy
30039,JorjaSmith
30040,MTVBaseAfrica
30041,SirShawnSA
30042,Mthigo_
30043,BMHSandton
30044,MTVAfrica
30045,ShoMadjozi
30046,Weza_Solange
30047,AmandaBlackSA
30048,busiswaah
30049,GeminiMajor
30050,joeyrasdien
30051,celestentuli
30052,MrCashtime
30053,Nasty_CSA
30054,Nadia_nakai
30055,MTVBaseAfrica
30056,50cent
30057,MTVBaseAfrica
30058,TaylorSwift
30059,djarafat
30060,MTVAfrica
30061,DurexSA
30062,MTVBaseWest
30063,regivanhelvert
30064,ThePlugSA
30065,malachi3_
30066,_blkshp
30067,sarkodie
30068,DadaboyEhiz
30069,regivanhelvert
30070,MaltaGuinnessNG
30071,DadaboyEhiz
30072,regivanhelvert
30073,DadaboyEhiz
30074,MTVBaseWest
30075,iam_davido
30076,chrisbrown
30077,MTVAfrica
30078,fentse_k
30079,lasizwe
30080,burnaboy
30081,MTVBaseSouth
30082,MTVBaseWest
30083,MTVBaseFranco
30084,DiaNuEllaOff
30085,EFYA_Nokturnal
30086,AmgMedikal
30087,BebeCoolUG
30088,AfroPromNG
30089,iam_
30090,davido
30091,chrisbrown
30092,MTVBaseAfrica
30093,folustorms
30094,MTVBaseAfrica
30095,MaiAtafo
30096,tokstarr
30097,MTVBaseAfrica
30098,MTVBaseAfrica
30099,folustorms
30100,MTVBaseAfrica
30101,folustorms
30102,botlierskop
30103,MTVBaseAfrica
30104,folustorms
30105,MTVBaseAfrica
30106,folustorms
30107,Travel2SA
30108,MTVBaseWest
30109,JLobaR
30110,BET_Africa
30111,MTVBaseSouth
30112,MTVAfrica
30113,folustorms
30114,MTVBaseSouth
30115,deborahvanessa7
30116,ameyaw112
30117,Travel2SA1
30118,MaiAtafo
30119,tokstarr
30120,MTVBaseSouth
30121,IamNtandose
30122,bonang_m
30123,iam_ph
30124,MTVAfrica
30125,MTVBaseAfrica
30126,MTVBaseSouth
30127,Iceprincezamani
30128,MI_Abaga
30129,MTVBaseSouth
30130,iam_ph
30131,folustorms
30132,folustorms
30133,botlierskop
30134,folustorms
30135,folustorms
30136,Travel2SA
30137,Pharoahfi
30138,MTVBaseLuso
30139,cle_enter
30140,preto__show
30141,FilhoZua
30142,BET_Africa
30143,burnaboy
30144,MTVBaseSouth
30145,burnaboy
30146,BET_Africa
30147,DStv
30148,ShoMadjozi
30149,ShoMadjozi
30150,MTVBaseSouth
30151,ShoMadjozi
30152,mreazi
30153,akaworldwide
30154,MTVBaseSouth
30155,AnselmoRalph
30156,BLS_Producoes
30157,MTVBaseSouth
30158,MTVAfrica
30159,MTVAfrica
30160,MTVAfrica
30161,lasizwe
30162,MTVBaseSouth
30163,Sandile_GQ
30164,KimJaydeBlog
30165,MTVAfrica
30166,diamondplatnumz
30167,iam_davido
30168,ToofanOfficiel
30169,louane
30170,casspernyovest
30171,MTVBaseWest
30172,ajebutter22
30173,KWESIARTHUR_
30174,MTVBaseAfrica
30175,shattawalegh
30176,stonebwoyb
30177,MTVBaseWest
30178,KuamiEugene
30179,burnaboy
30180,stonebwoyb
30181,Nanapeebens
30182,MTVBaseAfrica
30183,MTVBaseAfrica
30184,samini_dagaati
30185,Bigchillccg
30186,MTVBaseAfrica
30187,samini_dagaati
30188,samini_dagaati
30189,samini_dagaati
30190,samini_dagaati
30191,AlisonHinds
30192,GHMusicAwards
30193,AmgMedikal
30194,chocolateshotit
30195,sarkodie
30196,KiDiMusic
30197,KWESIARTHUR_
30198,shattawalegh
30199,GHMusicAwards
30200,shattawalegh
30201,DianaHamilton
30202,GHMusicAwards
30203,Fena_menal
30204,GHMusicAwards
30205,GiovaniCaleb
30206,GHMusicAwards
30207,GHMusicAwards
30208,GiovaniCaleb
30209,SirShawnSA
30210,BET_Africa
30211,MTVBaseSouth
30212,IECSouthAfrica
30213,MTVBaseSouth
30214,MTVBaseAfrica
30215,GHMusicAwards
30216,GHMusicAwards
30217,ShoMadjozi
30218,MTVBaseSouth
30219,MTVBaseSouth
30220,BET_Africa
30221,MTNza
30222,PrinceKaybee_SA
30223,RabbitTheKing
30224,BudweiserNG
30225,TOKYOJAMESS
30226,ORANGECULTURENG
30227,iamkissdaniel
30228,OfficialAliKiba
30229,BudweiserNG
30230,MTVBaseWest
30231,Tclassic_MNE
30232,burnaboy
30233,Madonna
30234,maluma
30235,MTVBaseWest
30236,MTVBaseSouth
30237,MTVBaseWest
30238,ElhadjSketechiy
30239,MTVBaseWest
30240,MTVBaseWest
30241,ORANGECULTURENG
30242,MTVAfrica
30243,MTVAfrica
30244,HallsSA
30245,Pharoahfi
30246,TOKYOJAMESS
30247,dice1stunner
30248,MTVBaseWest
30249,MTVBaseWest
30250,BudweiserNG
30251,MTVAfrica
30252,DStv
30253,MTVBaseAfrica
30254,BudweiserNG
30255,BudweiserNG
30256,MTVBaseAfrica
30257,BudweiserNG
30258,MTVBaseAfrica
30259,BudweiserNG
30260,BudweiserNG
30261,MTVBaseWest
30262,DStvNg
30263,GOtvNg
30264,ShowmaxOnline
30265,ShowmaxOnline
30266,akaworldwide
30267,ComedyCentralAF
30268,ShowmaxOnline
30269,MTVAfrica
30270,ShowmaxOnline
30271,PearlThusi
30272,akaworldwide
30273,MTVBaseSouth
30274,ComedyCentralAF
30275,MacDelela
30276,MTVBaseSouth
30277,MicrowaveBoys
30278,Pharoahfi
30279,akaworldwide
30280,DStv
30281,MTVBaseSouth
30282,Vodacom
30283,AlexOkosi
30284,akaworldwide
30285,Just_Gmee
30286,MTVBaseSouth
30287,iam_davido
30288,akaworldwide
30289,ComedyCentralAF
30290,Sphaka_N
30291,MTVBaseAfrica
30292,akaworldwide
30293,MicrowaveBoys
30294,Pharoahfi
30295,KimJaydeBlog
30296,rasdien
30297,akaworldwide
30298,ComedyCentralAF
30299,ComedyCentralAF
30300,iam_davido
30301,MTVBaseSouth
30302,akaworldwide
30303,stonebwoyb
30304,Normani
30305,6LACK
30306,MTVBaseSouth
30307,r2bees
30308,patorankingfire
30309,iam_davido
30310,MTVBaseEast
30311,sautisol
30312,MTVBaseLuso
30313,preto__show
30314,MTVBaseAfrica
30315,MTVBaseSouth
30316,MTVBaseSouth
30317,KwestaDaKAR
30318,MTVBaseSouth
30319,Sjava_atm
30320,iam_rillz
30321,iam_davido
30322,Sjava_atm
30323,iam_davido
30324,Sjava_atm
30325,odyssey_mw
30326,MTVBaseAfrica
30327,MTVBaseSouth
30328,MTVBaseSouth
30329,MTVBaseWest
30330,MTVBaseAfrica
30331,bhmng
30332,MTVBaseWest
30333,MTVBaseSouth
30334,Vodacom
30335,akaworldwide
30336,AlexOkosi
30337,MTVBaseSouth
30338,akaworldwide
30339,MTVBaseWest
30340,MTVBaseWest
30341,MTVBaseWest
30342,Gbenga_Aborowa
30343,MTVBaseWest
30344,MTVBaseWest
30345,MTVBaseWest
30346,MTVBaseWest
30347,MTVBaseWest
30348,MTVBaseWest
30349,KwestaDaKAR
30350,MTVBaseSouth
30351,KimJaydeBlog
30352,akaworldwide
30353,MTVBaseSouth
30354,DStv
30355,samini_dagaati
30356,reggaeville
30357,AustralianOpen
30358,Naomi_Osaka_
30359,DStv
30360,SirShawnSA
30361,MTVBaseWest
30362,MTVBaseWest
30363,MTVBaseWest
30364,burnaboy
30365,Lord_nugger
30366,MTVBaseAfrica
30367,MTVBaseWest
30368,starboyterri
30369,spotless36O
30370,MTVBaseWest
30371,burnaboy
30372,MTVBaseWest
30373,iam_davido
30374,MTVBaseWest
30375,TiwaSavage
30376,MTVBaseWest
30377,MrReal_Legbegbe
30378,MTVBaseWest
30379,victor_adere
30380,SpecialSlim
30381,iambende
30382,folustorms
30383,MTVBaseWest
30384,SpecialSlim
30385,iambende
30386,folustorms
30387,MTVBaseWest
30388,duncan_n_mighty
30389,wizkidayo
30390,SpecialSlim
30391,iambende
30392,DJSPINALL
30393,MTVBaseWest
30394,Olamide_YBNL
30395,MTVBaseWest
30396,IamMayorKun
30397,MTVBaseWest
30398,Olamide_YBNL
30399,TeniEntertainer
30400,MTVBaseWest
30401,DJSPINALL
30402,iamkissdaniel
30403,MTVBaseWest
30404,DMW_HQ
30405,IamMayorKun
30406,iam_davido
30407,MTVBaseWest
30408,DannyS9ja
30409,MTVBaseWest
30410,timayatimaya
30411,iambende
30412,folustorms
30413,DjObiAjEnt
30414,SenseiUche
30415,bizzleosikoya
30416,DouglasJekan
30417,oyeakd
30418,MisiMolu
30419,bizzleosikoya
30420,iam_davido
30421,Dennyagbebor
30422,MTVBaseWest
30423,MisiMolu
30424,TiwaSavage
30425,ay_nasir
30426,HandiWanniTwins
30427,Lionezz__
30428,MTVBaseAfrica
30429,MTVBaseWest
30430,MisiMolu
30431,TiwaSavage
30432,Thejollofdiary
30433,MTVBaseWest
30434,DjObiAjEnt
30435,MTVBaseAfrica
30436,bizzleosikoya
30437,PlugNG
30438,MTVBaseAfrica
30439,SenseiUche
30440,MTVBaseAfrica
30441,hotfm_lagos
30442,MisiMolu
30443,MTVBaseAfrica
30444,iambende
30445,folustorms
30446,DjObiAjEnt
30447,nonelawalsh
30448,MTVBaseWest
30449,MTVBaseWest
30450,MTVBaseWest
30451,TECNOMobileNG
30452,MTVBaseWest
30453,4tcafrica
30454,MTVBaseWest
30455,ogujohnugo
30456,4eyedmonk
30457,SirUTI
30458,lasisielenu
30459,Abiolaoke
30460,OkayAfrica
30461,JoeyAkan
30462,Lionezz__
30463,MTVBaseWest
30464,DjObiAjEnt
30465,Skepta
30466,MTVBaseWest
30467,bizzleosikoya
30468,Lionezz__
30469,ukwuchisom
30470,shawttynatt
30471,Hez_ThriPle
30472,MTVBaseAfrica
30473,iamdbanj
30474,iamSlimCase
30475,DMW_HQ
30476,Olamide_YBNL
30477,Skepta
30478,wizkidayo
30479,folustorms
30480,Lionezz__
30481,HandiWanniTwins
30482,iamdbanj
30483,iamSlimCase
30484,ay_nasir
30485,dharmysosa
30486,MTVBaseWest
30487,HandiWanniTwins
30488,Thejollofdiary
30489,elzzika
30490,Skepta
30491,DjObiAjEnt
30492,MTVBaseAfrica
30493,iambende
30494,THEBEAT999FM
30495,DouglasJekan
30496,BoomplayMusicNG
30497,360Nobs
30498,oyeakd
30499,folustorms
30500,bizzleosikoya
30501,PlugNG
30502,SenseiUche
30503,hotfm_lagos
30504,MisiMolu
30505,MTVBaseWest
30506,Selorm1_
30507,MTVBaseAfrica
30508,4tcafrica
30509,MTVBaseWest
30510,Skepta
30511,wizkidayo
30512,bizzleosikoya
30513,MTVAfrica
30514,MTVBaseWest
30515,MTVBaseWest
30516,alhajitekno
30517,MTVBaseWest
30518,MTVBaseWest
30519,MTVBaseWest
30520,MTVBaseWest
30521,MTVBaseWest
30522,MTVBaseSouth
30523,akaworldwide
30524,ComedyCentralAF
30525,ShowmaxOnline
30526,TECNOMobileNG
30527,TECNOMobileNG
30528,edsheeran
30529,bonang_m
30530,Trevornoah
30531,KimJaydeBlog
30532,tylerperry
30533,Moonsanelly
30534,wizkidayo
30535,wizkidayo
30536,OfficialAliKiba
30537,KayJay_Ogbonna
30538,4tcafrica
30539,4tcafrica
30540,MTVBaseSouth
30541,KayJay_Ogbonna
30542,MTVBaseWest
30543,MTVBaseWest
30544,nonelawalsh
30545,TECNOMobileNG
30546,MTVBaseWest
30547,TECNOMobileNG
30548,bigtrilkaiza
30549,mtvema
30550,TiwaSavage
30551,MTVBaseWest
30552,MTVBaseWest
30553,LaoluNYC
30554,MTVBaseWest
30555,iam_davido
30556,MTVBaseWest
30557,MTVBaseWest
30558,MTVBaseWest
30559,TECNOMobileNG
30560,MTVBaseWest
30561,cdqolowo
30562,MTVShuga
30563,SSandows
30564,ViacomAfrica
30565,MTVShuga
30566,MTVAfrica
30567,MTVBaseSouth
30568,MTVShuga
30569,MTVAfrica
30570,MTVYouGotGot
30571,TheRealStanLee
30572,MTVBaseWest
30573,JoroOlumofin
30574,MTVBaseWest
30575,MTVBaseWest
30576,MTVBaseWest
30577,mcgalaxyMCG
30578,MTVBaseFranco
30579,NixOfficial
30580,MTVBaseWest
30581,TiwaSavage
30582,DONJAZZY
30583,MTVBaseWest
30584,TiwaSavage
30585,iamcardib
30586,JanetJackson
30587,NICKIMINAJ
30588,jasonderulo
30589,NICKIMINAJ
30590,davidguetta
30591,MTVBaseWest
30592,TiwaSavage
30593,PanicAtTheDisco
30594,Camila_Cabello
30595,Camila_Cabello
30596,DUALIPA
30597,JanetJackson
30598,1TraVeLA
30599,TiwaSavage
30600,TiwaSavage
30601,mtvema
30602,HaileeSteinfeld
30603,Nadia_nakai
30604,marshmellomusic
30605,Camila_Cabello
30606,LittleMix
30607,NICKIMINAJ
30608,Camila_Cabello
30609,NICKIMINAJ
30610,NICKIMINAJ
30611,jasonderulo
30612,TiwaSavage
30613,TiwaSavage
30614,MTVAfrica
30615,MTVBaseSouth
30616,MTVBaseWest
30617,alessiacara
30618,ElettraLambo
30619,afrojack
30620,Camila_Cabello
30621,sofiareyes
30622,terrycrews
30623,mtvema
30624,shekhinahd
30625,AlexOkosi
30626,HaileeSteinfeld
30627,iam_davido
30628,MTVAfrica
30629,MTVAfrica
30630,MTVBaseWest
30631,chrisbrown
30632,is_salsu
30633,falzthebahdguy
30634,MTVBaseAfrica
30635,Violetoriqinal2
30636,MTVBaseWest
30637,wandecoal
30638,r2bees
30639,killbeatz
30640,Cabosnoop1
30641,TundeEdnut
30642,IamDrSID
30643,HipHopPantsula
30644,MTVBaseWest
30645,MI_Abaga
30646,HipHopPantsula
30647,MTVBaseSouth
30648,MTVBaseWest
30649,Drake
30650,MTVBaseEast
30651,Striker_Ent
30652,bigtrilkaiza
30653,MTVBaseWest
30654,trvisXX
30655,MTVAfrica
30656,KimJaydeBlog
30657,stonebwoyb
30658,MTVAfrica
30659,MTVAfrica
30660,MTVBaseWest
30661,MTVBaseWest
30662,MTVBaseWest
30663,MTVBaseWest
30664,iamseyishay
30665,MTVBaseWest
30666,MTVBaseWest
30667,shattawalegh
30668,MTVBaseWest
30669,wandecoal
30670,tshegokoke
30671,fiat
30672,tshegokoke
30673,MTVBaseWest
30674,DJXCLUSIVE
30675,DJXCLUSIVE
30676,MTVBaseWest
30677,djjimmyjatt
30678,MTVBaseWest
30679,MTVBaseWest
30680,iambisola
30681,DJXCLUSIVE
30682,MTVBaseLuso
30683,MTVBaseSouth
30684,Nasty_CSA
30685,MTVBaseWest
30686,MTVBaseWest
30687,deejayneptune
30688,MTVBaseSouth
30689,MTVAfrica
30690,RealJonatao
30691,Nalitye_Shan
30692,MTVBaseWest
30693,MTVBaseWest
30694,BeverlyNaya
30695,MTVBaseWest
30696,AntoLecky
30697,MTVBaseWest
30698,MTVAfrica
30699,iam_davido
30700,MTVBaseWest
30701,Nalitye_Shan
30702,RealJonatao
30703,MTVBaseEast
30704,diamondplatnumz
30705,NickAfrica
30706,NickAfrica
30707,MTVBaseWest
30708,NickAfrica
30709,MTVBaseWest
30710,iamIcebergSlim
30711,MTVBaseWest
30712,MTVBaseWest
30713,MTVBaseWest
30714,BRODAshaggiNG
